# sample_name: ludox_SM30
# config_id: config_10
# transmission: 0.553142
# source_nexus_file: sans-llb2026n001004.nxs
# q I I_error q_error
1.019211100994136671e-01 1.913554108034432932e+00 5.008766776842257795e-02 1.140978689464770823e-02
1.031811763588775244e-01 1.875172206445840040e+00 4.881150232833500469e-02 1.143516618129848152e-02
1.043035957848583578e-01 1.908830630705616871e+00 4.718731476270203451e-02 1.145798485501280974e-02
1.055775302917943970e-01 1.844133237243332557e+00 5.112115659775544330e-02 1.148413401516040766e-02
1.068145621723687322e-01 1.812056134754818526e+00 4.007990793573750626e-02 1.150976138607648185e-02
1.082034024952725770e-01 1.801983871316279906e+00 4.442685357568372517e-02 1.153883061822036024e-02
1.095063558794970859e-01 1.744166465110733144e+00 4.169405691009205051e-02 1.156637167927336216e-02
1.107779155340056360e-01 1.679334434715232582e+00 3.944418498319248595e-02 1.159350465272542853e-02
1.120648560761446644e-01 1.741168668693588106e+00 4.960702499701068885e-02 1.162121703075386439e-02
1.132702596220299673e-01 1.675326919637036394e+00 3.613988129144150158e-02 1.164740662521013791e-02
1.146276299983461366e-01 1.607671802402208971e+00 4.304999388241059766e-02 1.167716220536187642e-02
1.158961025995191296e-01 1.605037773138222823e+00 3.611209974012224988e-02 1.170521505287762387e-02
1.171492221235975600e-01 1.592633531036032446e+00 3.954902456708452030e-02 1.173316840797311578e-02
1.183401298953042774e-01 1.611615210213337646e+00 4.334511316581225737e-02 1.175995098339287746e-02
1.195659606623101778e-01 1.570307402800477758e+00 3.370046347857332675e-02 1.178773107994564480e-02
1.207893235859482800e-01 1.556689008287388543e+00 4.232989925805821091e-02 1.181567534738636391e-02
1.221339590016942145e-01 1.533319026927458584e+00 3.351651198804691395e-02 1.184664495358899589e-02
1.234742120827972967e-01 1.489629181008208292e+00 3.473516613230719779e-02 1.187777496384593949e-02
1.247976493995723857e-01 1.508462090712760162e+00 3.584563536620890417e-02 1.190876228813756571e-02
1.260295585983135513e-01 1.413813527934854930e+00 3.213501377852988339e-02 1.193782953142406150e-02
1.273010241760423600e-01 1.408318778225229995e+00 3.585885354310525824e-02 1.196806021088440627e-02
1.286297128264799194e-01 1.451381541596393987e+00 3.259304329977415898e-02 1.199988336911680942e-02
1.298646528049074989e-01 1.371261832052442786e+00 3.667785133661521924e-02 1.202969075502724125e-02
1.311504874721155511e-01 1.396877410205245473e+00 3.140503878308058272e-02 1.206094616369678997e-02
1.324064083441429396e-01 1.356115371359846611e+00 3.193604899065193709e-02 1.209169236218608431e-02
1.335454930521722261e-01 1.351229923932214527e+00 3.688119795475090085e-02 1.211975784500980181e-02
1.348488928703760192e-01 1.266927735431364610e+00 2.653314274652178451e-02 1.215209214736364014e-02
1.360875209069345726e-01 1.265437438175047502e+00 3.165178460677535444e-02 1.218302986462376294e-02
1.374666342123921914e-01 1.257396209733615100e+00 2.706409789010373948e-02 1.221771234294293483e-02
1.386697571615887192e-01 1.259796332614845138e+00 2.986771275291810746e-02 1.224817719843523597e-02
1.399623670803275544e-01 1.219687211914912028e+00 2.947112942521009499e-02 1.228111855480422746e-02
1.412773164023674866e-01 1.205577074111180647e+00 2.593253467564014814e-02 1.231484754309404572e-02
1.425125652029527734e-01 1.183837392378288333e+00 3.056514772445753300e-02 1.234673532381394719e-02
1.438848160387348196e-01 1.169078373359307754e+00 2.473291731750506747e-02 1.238238836677889136e-02
1.451062882377991414e-01 1.199679810130431790e+00 2.977334661023571527e-02 1.241432714280944934e-02
1.463736270313373833e-01 1.141285339328059312e+00 2.596819155308115884e-02 1.244766052440561890e-02
1.475872431110742400e-01 1.123145723614963343e+00 2.510667562717217721e-02 1.247976785764978377e-02
1.488092350765267691e-01 1.130456729046961151e+00 2.720936413208514121e-02 1.251228066537501266e-02
1.501748628149708331e-01 1.118857183856490023e+00 2.401250558183151002e-02 1.254882534030999849e-02
1.513222281798596580e-01 1.088940310279362000e+00 2.647244526473867612e-02 1.257970981209608971e-02
1.527254028972407640e-01 1.094088689122018732e+00 2.390313803856864219e-02 1.261769449227742416e-02
1.539423889312437899e-01 1.098826068444158643e+00 2.508757165840298786e-02 1.265082926210349228e-02
1.551873993795044593e-01 1.063223534974141016e+00 2.525997766993522825e-02 1.268490451741577200e-02
1.565586086333622950e-01 1.062247418129568244e+00 2.210560513371342961e-02 1.272265128718066095e-02
1.578111913680021183e-01 1.033271829805458841e+00 2.551871842528802628e-02 1.275731968668120282e-02
1.591675500938339594e-01 1.053032574466259641e+00 2.274507035069827168e-02 1.279506564915329492e-02
1.603106370551128645e-01 1.061295092872108548e+00 2.686202365191499991e-02 1.282704311109612860e-02
1.616004795481780498e-01 1.081151159277418783e+00 2.430156377746343910e-02 1.286330398252921378e-02
1.628740519531731434e-01 1.083033290824983341e+00 2.406705144770172194e-02 1.289928753020489968e-02
1.640741766182524652e-01 1.024372044137486615e+00 2.366515013200590906e-02 1.293336352887515528e-02
1.654649717525595587e-01 1.034973265513544627e+00 2.212141696237890712e-02 1.297304984497739226e-02
1.665925294719438898e-01 9.859615146136549990e-01 2.299094052091575288e-02 1.300538342582106301e-02
1.679317814342178306e-01 1.027772968147543819e+00 2.255925616404917677e-02 1.304396563941350069e-02
1.691661374349463232e-01 1.010841153476103038e+00 2.203796594432553754e-02 1.307970030524900802e-02
1.704409368391466006e-01 1.040008979442889281e+00 2.394404891102921290e-02 1.311677231037453387e-02
1.718193308545532261e-01 1.001322840742977727e+00 2.050691522461385932e-02 1.315705382575513976e-02
1.730099632949528288e-01 9.975434868080661488e-01 2.364973392629346124e-02 1.319201062948815312e-02
1.744249626479164039e-01 1.019263295173807204e+00 2.117887950255569959e-02 1.323374661870572663e-02
1.755875134539289506e-01 9.943637012480311954e-01 2.314110385547262297e-02 1.326819095441924765e-02
1.768433232429903190e-01 9.908686652317313381e-01 2.202939640803761728e-02 1.330555638702419531e-02
1.781788029433488130e-01 1.040047989324167865e+00 2.182675368258436138e-02 1.334546699265032853e-02
1.794031451629711504e-01 9.578537817696001211e-01 2.211639268441084952e-02 1.338221434544178273e-02
1.807374058734711464e-01 9.676245935632019624e-01 2.124570353026484712e-02 1.342242865121214511e-02
1.818866273539310185e-01 9.781736854451116292e-01 2.288945169293811477e-02 1.345721366687376713e-02
1.831841071551007227e-01 9.897083310498000497e-01 2.355591334867754641e-02 1.349663391625834097e-02
1.843826530677403486e-01 9.566198315443388278e-01 2.183558808359828060e-02 1.353319787461630154e-02
1.856234797713129381e-01 9.685001306931513287e-01 2.217195676964384826e-02 1.357119756113078085e-02
1.870658352330228646e-01 9.819230820517572678e-01 2.069032548260177698e-02 1.361555495588008015e-02
1.882366893096450722e-01 9.472291933270771125e-01 2.341719206800616654e-02 1.365170676490277436e-02
1.896145411858463081e-01 9.725957110814910100e-01 2.105962678844917890e-02 1.369441837211620924e-02
1.908338527274382468e-01 9.378259251180831590e-01 2.194983689540924710e-02 1.373236262080372930e-02
1.921130171626850847e-01 9.572332929014217839e-01 2.207479742145570384e-02 1.377231653437617671e-02
1.934411532318989768e-01 9.784891593547634381e-01 2.256327481134420485e-02 1.381395925401451841e-02
1.946568578494195234e-01 9.634690101209820723e-01 2.323067197207699316e-02 1.385221953544445682e-02
1.960330565374977518e-01 9.660788285578483237e-01 2.383602655537171364e-02 1.389568622561729652e-02
1.971698352310922719e-01 1.006746308432152182e+00 2.805976173553220016e-02 1.393172471494221777e-02
1.984156247616662982e-01 9.386117294673327338e-01 2.235704314055536601e-02 1.397134620135365678e-02
1.997326675554988995e-01 9.200684020034923805e-01 2.147068867875610507e-02 1.401338328138894071e-02
2.009027481478436183e-01 9.332596283311769270e-01 2.435412315292605906e-02 1.405085410272464974e-02
2.022528001569890155e-01 9.140850329454409673e-01 2.278863532723730129e-02 1.409423810404040502e-02
2.034628501062888950e-01 9.558131175084890740e-01 2.613569868051401901e-02 1.413325474584662712e-02
2.047728063280297439e-01 9.295781394629994976e-01 2.492369694290329230e-02 1.417563163796877607e-02
2.060831330764501257e-01 9.059186996911486878e-01 2.596243755177154999e-02 1.421817001719887993e-02
2.073263327698844916e-01 9.203094109512574006e-01 2.517958974942531916e-02 1.425865789840260328e-02
2.087142313491248402e-01 9.990940568256654331e-01 2.913100401709977152e-02 1.430400716957899374e-02
2.099192454369331606e-01 9.188717787527735936e-01 2.788811798272347944e-02 1.434351493949566521e-02
2.112384872196957364e-01 9.536602958775294292e-01 2.719588326854912447e-02 1.438689637341744772e-02
2.125247203076400526e-01 9.527498528835607328e-01 3.348640077020675204e-02 1.442933378431321932e-02
2.137140984058460980e-01 9.491126283398261254e-01 3.032282594238087589e-02 1.446868827766279939e-02
2.151251922778793513e-01 9.415496271008844120e-01 2.953744514697155890e-02 1.451552747291436594e-02
2.162346913256270042e-01 9.190484215955463387e-01 3.536191502784917506e-02 1.455246356786332393e-02
2.175343999358035629e-01 9.068807426970020291e-01 2.908753304186401101e-02 1.459585353522360220e-02
2.187157357214214448e-01 9.255992895507223484e-01 3.797877174966303448e-02 1.463540729330769022e-02
2.199776972906969108e-01 9.391079317750039568e-01 2.980892599469309873e-02 1.467777454292035731e-02
2.213736430330280891e-01 9.817026631933351011e-01 3.455932930874835302e-02 1.472478311584791977e-02
2.225286974407967300e-01 9.066249750790067452e-01 3.179155417330795791e-02 1.476378856843343391e-02
2.239320372450155083e-01 9.472004307955611546e-01 3.730894306995038295e-02 1.481131005241859491e-02
2.251129217398010751e-01 9.607534601209103409e-01 4.462335714741276493e-02 1.485141853909485547e-02
2.263787896303594560e-01 1.014313478124367673e+00 3.696996654183880987e-02 1.489451905306719143e-02
2.277710112217791738e-01 9.149789577637290616e-01 3.739376540118142384e-02 1.494206445141632936e-02
2.288627110886556626e-01 9.340537860523679958e-01 3.613914268834926558e-02 1.497943932015492752e-02
2.303017463217687522e-01 8.572587526139728853e-01 3.202038053040992538e-02 1.502883389546517783e-02
2.314023844939313290e-01 9.022436047885232790e-01 4.671191571039761542e-02 1.506671575912775160e-02
2.327318956323634336e-01 9.300892613053508562e-01 3.450126141771508309e-02 1.511258454252007409e-02
2.342112414047179958e-01 8.989821545292826510e-01 4.618350231190982563e-02 1.516376883205822548e-02
2.352327029239701384e-01 8.754272697550974369e-01 3.602250406607943045e-02 1.519920128328416768e-02
2.367118378529879386e-01 9.321176529964768642e-01 3.989467356739967441e-02 1.525062584557671658e-02
2.377936709460156950e-01 8.793236075866818213e-01 4.525857079178520481e-02 1.528833983013454072e-02
2.390867043850068985e-01 9.080408970667120938e-01 4.021993312209445892e-02 1.533351037572676205e-02
2.405247030368529160e-01 9.071090708330121766e-01 4.516106870033882725e-02 1.538388487085466834e-02
2.415274999387154176e-01 9.588595244327482447e-01 4.499263776173796636e-02 1.541908903250827599e-02
2.430871454108265994e-01 8.692737720346089825e-01 4.048024240864479123e-02 1.547397411710538760e-02
2.441773914580221139e-01 9.118815848447211492e-01 5.521207719449255924e-02 1.551243752937766368e-02
2.455162056966076201e-01 8.895162512875456340e-01 3.910018596172320365e-02 1.555976870022107716e-02
2.469067617961289984e-01 8.562572924799628504e-01 6.592796485629053016e-02 1.560905635891692879e-02
2.478763948674186923e-01 8.615008844677507494e-01 3.970258113567583236e-02 1.564349371345430048e-02
2.495111349906020681e-01 8.979076352613833967e-01 4.622503114120357637e-02 1.570168434445669975e-02
2.504688990499203682e-01 8.846108550493921863e-01 1.611318039902672195e-01 1.573585936126272594e-02
2.518662434889414325e-01 9.317295734680229868e-01 5.129383623072977794e-02 1.578581274012727520e-02
2.531234751019981188e-01 9.439938090570210161e-01 7.078701801238609925e-02 1.583086954753711376e-02
2.542358418224159311e-01 9.131462746348890658e-01 5.403378354269480766e-02 1.587080117630479750e-02
2.558742988369163696e-01 9.375742155562267754e-01 6.310584660012516500e-02 1.592976309286729328e-02
2.566630496471600797e-01 9.140177935167289602e-01 7.388432591719926168e-02 1.595820071450476663e-02
2.582615386364130461e-01 8.903879416545269487e-01 6.622067283557857287e-02 1.601595165350116340e-02
2.595666131851191438e-01 1.030567707398361899e+00 1.018307747749667841e-01 1.606322634081433151e-02
2.604855476145895299e-01 8.367937767871932442e-01 5.483293903709045986e-02 1.609654892690848618e-02
2.623653019505019501e-01 8.747331339483184198e-01 6.662799168747327028e-02 1.616489091373582432e-02
2.628730256583328706e-01 9.642872391572714363e-01 1.515274596971372956e-01 1.618338286210057458e-02
2.644925585160636250e-01 9.301375517695197326e-01 7.400804626754195481e-02 1.624247581767367110e-02
2.663745830615954491e-01 8.852096593411822312e-01 1.323611968836964636e-01 1.631132467976523573e-02
2.666812640575947357e-01 9.107760500213922805e-01 9.090612405827956655e-02 1.632256349973607717e-02
2.686392129993777078e-01 1.083076563071955434e+00 1.463267673779751477e-01 1.639443402818542908e-02
nan nan nan nan
2.707203848242130118e-01 8.654704235314980565e-01 9.180161454545505972e-02 1.647105520863110378e-02
2.726614712165882359e-01 1.044090821470887498e+00 2.690829449523010619e-01 1.654272750617339499e-02
2.729166370681134213e-01 8.573033577016699880e-01 1.271405753979000519e-01 1.655216426604377150e-02
2.749013605273452066e-01 9.144678933746543947e-01 1.583843564306339768e-01 1.662568300557574347e-02
nan nan nan nan
2.770084334725639308e-01 7.832504654065374217e-01 1.575932886536000332e-01 1.670395756475913374e-02
2.791820814121237504e-01 7.032146795926418337e-01 1.634528585869537975e-01 1.678494385116547152e-02
