# sample_name: ludox_TM50
# config_id: config_9
# transmission: 0.606994
# source_nexus_file: sans-llb2026n000989.nxs
# q I I_error q_error
9.839948604893429540e-02 7.119434692023868250e-02 7.119400830410119695e-03 5.256455366913713977e-03
9.907676600226171526e-02 7.868928048598415603e-02 5.765106977013345103e-03 5.284921259957085955e-03
1.000884161207767631e-01 7.552979671218812419e-02 4.429759108072408788e-03 5.327520536485436456e-03
1.007865682219624276e-01 8.292340962738056764e-02 3.485122664478164118e-03 5.356967000063307671e-03
1.015680265879659594e-01 7.923313635262194121e-02 5.816359769461396621e-03 5.389973255561500941e-03
1.024118321132690690e-01 7.666681037660748321e-02 4.238127787895539997e-03 5.425675105593945509e-03
1.031730364480170636e-01 8.081435626736531430e-02 6.995611369017636430e-03 5.457938162460545736e-03
1.037116952901892680e-01 6.763087505363833685e-02 5.315531336490889047e-03 5.480781543109962926e-03
1.045314647161894733e-01 7.735642584059798654e-02 5.369702538586020903e-03 5.515608901218787066e-03
1.054084538182482461e-01 7.729251557042633725e-02 5.234210582807541368e-03 5.552933984831025238e-03
1.064054554079548187e-01 7.193651059959781102e-02 4.309202595650130606e-03 5.595430408033406737e-03
1.069869925823379309e-01 7.529612130390272995e-02 3.771536933251455094e-03 5.620254153974723471e-03
1.077707645032296574e-01 7.334152453466279142e-02 5.171196581734801255e-03 5.653740668597593069e-03
1.085723664155812812e-01 7.090111225206600920e-02 4.141848484868475289e-03 5.688047162458445029e-03
1.093899684539689082e-01 8.742262280470056157e-02 7.132644030434380326e-03 5.723079802931238698e-03
1.101623157103238937e-01 7.677085791934286363e-02 4.298428779282318334e-03 5.756219882820717490e-03
1.111885961929292427e-01 7.888981430200979472e-02 7.107930710237765452e-03 5.800310043529234398e-03
1.117955191218407279e-01 7.104065151039941350e-02 4.817556463770618878e-03 5.826432101765582385e-03
1.127151873932166204e-01 7.460085849234078526e-02 4.433093364542501150e-03 5.866045225358357262e-03
1.132754480089998017e-01 7.243451395128215620e-02 3.625131582831204059e-03 5.890203503659099775e-03
1.140785230248246435e-01 6.947705702918469117e-02 4.154493917242348469e-03 5.924875885842909896e-03
1.148775457302277092e-01 6.719568457785078663e-02 4.551779029986689935e-03 5.959409406253680583e-03
1.157127324835853371e-01 7.103440836603960862e-02 4.116018571401727950e-03 5.995552786920666996e-03
1.166241622325776967e-01 7.100469564934226707e-02 5.468010654665846418e-03 6.035032249386776057e-03
1.173031257324496923e-01 7.208907924826293834e-02 5.673057815167263131e-03 6.064482105135129281e-03
1.179491789798190610e-01 6.220270217836029736e-02 4.793329929291446564e-03 6.092530018093943525e-03
1.190766840506857355e-01 5.975774538807277630e-02 3.109507155769387909e-03 6.141534212899104304e-03
1.197087848510871438e-01 6.543594733362165239e-02 3.425592487351697066e-03 6.169045073959290686e-03
1.205753137293604643e-01 6.276086463741206711e-02 4.506355700394618254e-03 6.206783786652228171e-03
1.211941806697471313e-01 6.049785630171741757e-02 3.591539198147567294e-03 6.233772278176722380e-03
1.220537114492434017e-01 6.368621296685739175e-02 4.635731967716921927e-03 6.271278618983500662e-03
1.229010500542873086e-01 5.666995430049173721e-02 3.444979107842641424e-03 6.308294444690689534e-03
1.236943484118755016e-01 6.038562329946175339e-02 6.397657288538025240e-03 6.342975465787783172e-03
1.244115927731244270e-01 6.266598598550697508e-02 4.332237839342822742e-03 6.374367608387015820e-03
1.253060397995369446e-01 6.870185418172949920e-02 3.502019224192028102e-03 6.413553019145120174e-03
1.258858315581974086e-01 6.851445032795415446e-02 3.991985611626135133e-03 6.438973478530429437e-03
1.267145509706270046e-01 6.134483444762583310e-02 3.486713753449239856e-03 6.475336601959585416e-03
1.274448230214476063e-01 6.402036258431770266e-02 4.553064816060090059e-03 6.507408974979738553e-03
1.284430596384790180e-01 5.924232313558611823e-02 3.556920689256896223e-03 6.551293149352491012e-03
1.291855941836271560e-01 6.105397779397360447e-02 5.664474476874280587e-03 6.583964102295815357e-03
1.299652914360428790e-01 5.695439341364907232e-02 4.601992431421386524e-03 6.618298073632416026e-03
1.307085381465528939e-01 5.632562692658377168e-02 3.450041162968223163e-03 6.651061644312415699e-03
1.316411589637405399e-01 6.131237799201265382e-02 3.441070894129789372e-03 6.692190519006020223e-03
1.322548567090669203e-01 5.755716188882040868e-02 3.119708877670982015e-03 6.719282697624060115e-03
1.331349192332277609e-01 5.524787655072189996e-02 3.378187802759158569e-03 6.758164428133392118e-03
1.340061062102867739e-01 6.139393179362147984e-02 4.371897335238033103e-03 6.796678238544195255e-03
1.346870489617462141e-01 5.669059241137928973e-02 3.728531438717954099e-03 6.826808531566579130e-03
1.352825447451627972e-01 5.711865620785314818e-02 5.092881259735697851e-03 6.853173739034887704e-03
1.361524964030965124e-01 5.673102110127126174e-02 3.314976866461806244e-03 6.891714130472744761e-03
1.369488541922877500e-01 5.243036267087396868e-02 4.422338267000073576e-03 6.927018732746939578e-03
1.378694932191203981e-01 5.358503409510294302e-02 2.508966251727663081e-03 6.967866154476216184e-03
1.386040071365623461e-01 5.666127829451549081e-02 3.237473071681714644e-03 7.000481428881428873e-03
1.394358433778243866e-01 5.846318405664945733e-02 3.653648157910932819e-03 7.037444304699502946e-03
1.400625788110187175e-01 5.796107459512406246e-02 3.896580901380831269e-03 7.065307793295413571e-03
1.409293399490124110e-01 5.378663950947885214e-02 3.838694833016113254e-03 7.103869793185564607e-03
1.416824760681733020e-01 5.491819172530985199e-02 3.544105414690894990e-03 7.137401644718517971e-03
1.425767781710334525e-01 5.401714159255527337e-02 3.796123932425042331e-03 7.177238740532763429e-03
1.433183709917382198e-01 4.994769675218696525e-02 3.693678305426315901e-03 7.210303898261982529e-03
1.441361430325860393e-01 5.534333775982809567e-02 2.688181820393019568e-03 7.246777066425126937e-03
1.449466187924051130e-01 6.078676977760918976e-02 3.811517100360388779e-03 7.282952815713568395e-03
1.456261792864440019e-01 5.735423232489852974e-02 3.539905978006807792e-03 7.313303549492296447e-03
1.463868830769947671e-01 5.529869092905730782e-02 4.597416663615206192e-03 7.347291557805222736e-03
1.471859712453746083e-01 5.596319823262618787e-02 3.476645771577652894e-03 7.383018855232171412e-03
1.479493102371975677e-01 6.127806793804358582e-02 4.486305200793322401e-03 7.417171416614440176e-03
1.488795213070041312e-01 5.724635182998531052e-02 3.783009230242398001e-03 7.458809964199562478e-03
1.495919031965791957e-01 6.244669499094970128e-02 5.941779550340014343e-03 7.490716962027988216e-03
1.503868150286968020e-01 7.343775118534065505e-02 3.998220746895191774e-03 7.526338590464206647e-03
1.511336457409969136e-01 7.748785163766540307e-02 4.650569556570718563e-03 7.559826327961127398e-03
1.519119054521081980e-01 7.023697718336925633e-02 4.955526583687781296e-03 7.594736540680623905e-03
1.528157726612329459e-01 7.224279225300758722e-02 4.907988563945331686e-03 7.635311571676811453e-03
1.535621783199300483e-01 7.497499477650201860e-02 6.159781934371250968e-03 7.668835706340083359e-03
1.542614193075365903e-01 6.393728874879196777e-02 5.971647755068507785e-03 7.700252694439018754e-03
1.550930180943935754e-01 7.297353614419845036e-02 5.393156269073526125e-03 7.737635716473046342e-03
1.558924407365434861e-01 8.125899059724249474e-02 9.737865579452728917e-03 7.773592086923485078e-03
1.566151291125708889e-01 1.091436656869329280e-01 5.875912307782276724e-03 7.806110848212598034e-03
1.573806806124636859e-01 1.083722210790401680e-01 8.188466639584128862e-03 7.840577125337106629e-03
1.582085245799086382e-01 1.061157064104611414e-01 9.020799635617096635e-03 7.877863194101022287e-03
1.590610569050296408e-01 1.067264983683759300e-01 1.044003254588717934e-02 7.916285380996876744e-03
1.598077806293442260e-01 1.286532373176527966e-01 1.242357526407091017e-02 7.949952384654360160e-03
1.605937260697183622e-01 1.002040608160704588e-01 9.465656605162785578e-03 7.985398796005651473e-03
1.613561241017580083e-01 1.244446628969262808e-01 1.833888151319745807e-02 8.019806758838034927e-03
1.621637345456509172e-01 1.003325558846877158e-01 1.150671460370137310e-02 8.056267376915950476e-03
1.629224895995013134e-01 2.436665695208695692e-01 1.613001166869043254e-02 8.090538299287601195e-03
1.638438589512360710e-01 3.124818053088204706e-01 4.105524648105696173e-02 8.132173154831093612e-03
1.645307594254935279e-01 3.708632931568720537e-01 7.373694761176526058e-02 8.163227095847271422e-03
1.654837986244175607e-01 2.600524157287448790e-01 4.766301874601655553e-02 8.206329256521694565e-03
1.661488380334016079e-01 2.182167492242263196e-01 3.569859996998115542e-02 8.236419781380840272e-03
1.670509941191050396e-01 6.524825243093150817e-01 2.494772532524352493e-01 8.277253165649088237e-03
1.676337535975227777e-01 6.571523463114622432e-01 6.712513347573578759e-01 8.303643192159650480e-03
1.684213425678956488e-01 2.353640542272387837e+00 1.121301078280066399e+01 8.339325061570130801e-03
1.693340768773476668e-01 5.501444717629916381e-01 3.828103799413684061e-01 8.380684000574680284e-03
1.701314768254090226e-01 3.064519302336496942e-01 8.391099653202556408e-02 8.416834447699259383e-03
1.709409550534918831e-01 2.551425117744142157e-01 4.888507074233448130e-02 8.453549176274621074e-03
1.717111440994234517e-01 8.107994342291698908e-01 1.030878554941887737e+00 8.488495207595089104e-03
1.723935219157459175e-01 5.796613549336290250e-01 1.738685637549206853e-01 8.519463950419164933e-03
1.732466839105673839e-01 2.734770047251076641e-01 4.235094645834248939e-02 8.558201415239722470e-03
1.738870144037510390e-01 6.509396151370018258e-01 2.222211750063488866e-01 8.587287728944285881e-03
1.748484419399002343e-01 7.693025891551653617e-01 8.419295028963851291e-01 8.630971640462822836e-03
1.755963148113969530e-01 6.174907362147475931e-01 1.563812151876056156e-01 8.664968513856854959e-03
1.764236494389438137e-01 4.237767732681286814e-01 6.202890764901485693e-02 8.702587696227096284e-03
1.771649534937369819e-01 5.579998280953204493e-01 9.754591404064119620e-02 8.736307163883308413e-03
1.781003852951062172e-01 8.742390215093246431e-01 2.669621864133536193e-01 8.778868988436480669e-03
1.787081015685527130e-01 5.031117898072969830e-01 1.012481466057887219e-01 8.806534836968860080e-03
1.794387846424942146e-01 8.414346465692208454e-01 3.094838596478146076e-01 8.839800517445433811e-03
1.802886287124912112e-01 6.640098815360797602e-01 1.285657978491924480e-01 8.878511119414100525e-03
1.811441908910116916e-01 1.060624672891506082e+00 6.115647274241903242e-01 8.917491488770978164e-03
1.821303071666768025e-01 6.955793947044496273e-01 1.655276515653399394e-01 8.962442161171334243e-03
1.826220809236453191e-01 9.137537209951202000e-01 1.935004154825479827e-01 8.984858725046413613e-03
1.834441989775189852e-01 9.441057811993078808e-01 2.575757634050164779e-01 9.022351924093237330e-03
1.842661174842161742e-01 8.100993654219148521e-01 1.373963762914618136e-01 9.059847271961508214e-03
1.849824702826822487e-01 7.461343244184508450e-01 2.260560096326769408e-01 9.092537119379089441e-03
1.858345927924828500e-01 2.235734250208360585e+00 8.256496913582919817e+00 9.131439539666936014e-03
1.865487077442713471e-01 6.960009578245301975e-01 1.886163028206284398e-01 9.164045628395102450e-03
1.874501911354155836e-01 8.280943337271835514e-01 1.350177530632178380e-01 9.205223349208643130e-03
1.881923744496910023e-01 6.590284636204664093e-01 1.078019523696519266e-01 9.239131406527219259e-03
1.889644149535587569e-01 7.871746328052769970e-01 1.576737718860827808e-01 9.274415723880227724e-03
1.899097589651304041e-01 8.164589267514901216e-01 1.359726764229195750e-01 9.317632763834727411e-03
1.904718191142716899e-01 7.847058680281414622e-01 1.839688210144626579e-01 9.343334584434781834e-03
1.914593363667692061e-01 1.109228955467195687e+00 7.324005956841350695e-01 9.388504734502004997e-03
1.921543957854533191e-01 1.261158365664425185e+00 6.031437712466136691e-01 9.420310587426735174e-03
1.930552006127002895e-01 1.217028869110283962e+00 7.845551985826424435e-01 9.461541426967392393e-03
1.936268417469247938e-01 1.271389415238679099e+00 1.416547440546171988e+00 9.487704580388774817e-03
1.945112821918800194e-01 6.641688896625852490e-01 1.171204545379059825e-01 9.528205644958100476e-03
1.953198294732155504e-01 8.899575903526546483e-01 1.472230097918962588e-01 9.565235825944271367e-03
1.962293340137746533e-01 8.663005294584635863e-01 2.070347621418293649e-01 9.606907196302550203e-03
1.969984020923302992e-01 9.640745280097192671e-01 2.023282096871494573e-01 9.642151605716731827e-03
1.977342381918383019e-01 6.097660553847857878e-01 8.171910485327606166e-02 9.675881155655947224e-03
1.984355183699666458e-01 9.103430440643405230e-01 2.301260874863685912e-01 9.708038032618323404e-03
1.992667419800250028e-01 1.053350639670248334e+00 2.266078957008269834e-01 9.746160043440466741e-03
2.001115273265958727e-01 6.065048324968493887e-01 1.335547506669624018e-01 9.784910411978105238e-03
2.008620144500311011e-01 1.198649899605578550e+00 4.103238193403589973e-01 9.819347057107080320e-03
2.015310237155266970e-01 2.116833758096177576e+00 2.565763728753895023e+00 9.850051127729353428e-03
2.024952263253209095e-01 8.216916163932429518e-01 1.921858078949066351e-01 9.894314111327583844e-03
2.032328669490078565e-01 6.474139905669743511e-01 1.256763189867164676e-01 9.928187355163582348e-03
2.041881312972649576e-01 1.614119599591572696e+00 2.460780340360760210e+00 9.972058746937571480e-03
2.047105915278461252e-01 9.459208538082896078e-01 2.687164817947378936e-01 9.996062739147293721e-03
2.054945975738923514e-01 1.140146891037459476e+00 3.485883567945357031e-01 1.003208410765141050e-02
2.062475908163743654e-01 1.059452957013211405e+00 3.189903224644235480e-01 1.006669061490555669e-02
2.071323093706471941e-01 1.259085050028532438e+00 5.541466117821431947e-01 1.010735981552173673e-02
2.080013536520660400e-01 2.790116131922795617e+00 7.961544452868208666e+00 1.014731904008837546e-02
2.085796562411084132e-01 1.469473092139606640e+00 1.028037494845648325e+00 1.017391027053874027e-02
2.094338630247540578e-01 1.197050685925849400e+00 4.333531084754706497e-01 1.021320868283242048e-02
2.101550618460966968e-01 8.691837251596475911e-01 2.455913987046794977e-01 1.024638542803349255e-02
2.110726867290899367e-01 9.493435645614011209e-01 3.644328153360431588e-01 1.028861136669165580e-02
2.117465135100812523e-01 1.221544036681555756e+00 3.517393817203326445e-01 1.031962672976840557e-02
2.125053159826960636e-01 7.359051503141287309e-01 2.944747593931022478e-01 1.035455757642974803e-02
2.134200232066678082e-01 1.171927213142500923e+00 3.174056816211757726e-01 1.039668233353199973e-02
2.144040820093940647e-01 1.552423265168521027e+00 7.290472508285191777e-01 1.044199974323872966e-02
2.151054200890038792e-01 1.740373144929665994e+00 8.620215002013585925e-01 1.047431510486890489e-02
2.158182860523780167e-01 1.941418963257204311e+00 1.986735803440049075e+00 1.050715822803064380e-02
2.164289746589083407e-01 1.698546263992559702e+00 9.597365002490318986e-01 1.053530138465838192e-02
2.174163789302771821e-01 1.621020932261200587e+00 6.913304988418756958e-01 1.058081175071260739e-02
2.181234528830356956e-01 1.122099194207164086e+00 2.851924509576367339e-01 1.061341362971230176e-02
2.190464155972045301e-01 2.822415972160118969e+00 1.481455386951566533e+00 1.065596229418853784e-02
2.196153733083912596e-01 1.556425848602181805e+00 5.709447484496869007e-01 1.068220972583638732e-02
2.207990933371312137e-01 1.627936849404301833e+00 8.669940500782594706e-01 1.073680439129020073e-02
2.210672658596135043e-01 3.307570340662655539e+00 2.848385608456276863e+00 1.074917783222905862e-02
2.217777282934703109e-01 1.500219852380750840e+00 1.031147950775751942e+00 1.078195828121416774e-02
2.227464081682917207e-01 2.440804720006944262e+00 1.433495391546058872e+00 1.082666484356682897e-02
nan nan nan nan
2.246611332711450637e-01 1.611171760369425243e+01 5.609337430179375872e+01 1.091505641590082704e-02
nan nan nan nan
2.263158589191590353e-01 4.886493334144407896e+00 4.108245668012379781e+00 1.099147774388633744e-02
