# sample_name: ludox_AM20
# config_id: config_9
# transmission: 0.571943
# source_nexus_file: sans-llb2026n000987.nxs
# q I I_error q_error
1.251484396103368438e-02 4.084805091223349116e+00 1.419327473008702989e-01 5.699188512674168740e-03
1.285567338366407075e-02 3.972203384863991715e+00 1.308817142228917152e-01 5.700890442401185254e-03
1.321495435574599267e-02 3.908639286871154805e+00 1.350710380051273474e-01 5.702732378844548901e-03
1.354680958756255237e-02 3.924826439634325759e+00 1.338353268211920910e-01 5.704479355413946684e-03
1.389117566214679612e-02 4.042660769623592110e+00 1.375271972696622269e-01 5.706337131944740418e-03
1.423900655475601219e-02 4.082575045491540600e+00 1.350001408478810339e-01 5.708260263032398536e-03
1.458306571020596097e-02 3.909158425914731172e+00 1.300646410705252332e-01 5.710208558988320512e-03
1.492217454750798498e-02 3.746795544955501267e+00 1.163686654135442089e-01 5.712173474756642930e-03
1.524943635752700269e-02 3.960064357131669599e+00 1.237221386870273748e-01 5.714111997088647775e-03
1.560079463388623633e-02 3.862400736363836184e+00 1.133867089476302131e-01 5.716239602750976430e-03
1.593588812229359067e-02 3.789333810470842945e+00 1.149931406213634266e-01 5.718312726130748980e-03
1.629632523940135330e-02 3.589208277727607754e+00 1.018112411468034828e-01 5.720591548283225809e-03
1.663866206924457039e-02 3.888545568432167698e+00 1.149093542237917681e-01 5.722801810041378175e-03
1.697790145039942619e-02 3.763710395106323325e+00 1.166151507856257596e-01 5.725036595798488857e-03
1.731304560631597225e-02 3.727490079753790653e+00 1.072904448151037748e-01 5.727287954035346559e-03
1.764388672744836989e-02 3.863983216854740999e+00 1.154273882758988928e-01 5.729552532362972017e-03
1.800909900456141785e-02 3.859269211825846035e+00 1.106054485414167399e-01 5.732101183544995905e-03
1.834484651319895007e-02 3.988453245286421200e+00 1.126638893965574983e-01 5.734489042163046224e-03
1.869226604744424897e-02 3.802235960056902897e+00 1.074141711281135503e-01 5.737005334812330520e-03
1.902234044690943177e-02 4.035040246442240353e+00 1.082177355197290747e-01 5.739438796230200181e-03
1.936306609355268465e-02 4.086542360788097739e+00 1.169680258024886760e-01 5.741994620000809638e-03
1.971442078217230248e-02 3.954089216024682329e+00 1.000875714832896307e-01 5.744676171081957404e-03
2.005013577292987306e-02 3.946996536430550151e+00 1.068193221665238030e-01 5.747282282416422104e-03
2.039499083420220557e-02 4.125046533876226995e+00 1.075597690965835046e-01 5.750003607262815612e-03
2.072484678089401081e-02 4.066616298688916054e+00 1.107188202142956740e-01 5.752648675515299910e-03
2.106998800192130122e-02 4.139264925346398449e+00 1.050167706884990032e-01 5.755460910324946937e-03
2.141269472610385360e-02 4.671675829449279505e+00 1.215848058315683322e-01 5.758297406174102927e-03
2.175750280767495964e-02 4.365472382394788298e+00 1.108296792455924773e-01 5.761196670151660405e-03
2.210136542799986947e-02 4.541275477403504901e+00 1.065600310723241601e-01 5.764132179160092948e-03
2.244608324368108435e-02 4.509797813207249817e+00 1.127546696780431651e-01 5.767119617076653035e-03
2.278299527415597603e-02 4.499634903507964800e+00 1.041152374053118945e-01 5.770082561587635932e-03
2.311706690968011804e-02 4.920303939880351862e+00 1.173955009582344500e-01 5.773062565351906594e-03
2.346464996499710715e-02 5.122184481829642699e+00 1.211423119615057803e-01 5.776207547870180863e-03
2.380063336551837411e-02 5.491648440910723572e+00 1.236706681151443082e-01 5.779290748751264410e-03
2.416165167218880735e-02 5.706937014862341506e+00 1.308325940220941008e-01 5.782650346571480138e-03
2.450509012649479054e-02 6.173975650440224783e+00 1.450550654185225885e-01 5.785891648062036798e-03
2.484740414511727585e-02 6.057984750875307078e+00 1.395098303082778490e-01 5.789165715348315935e-03
2.519276232837720786e-02 6.479668985590582686e+00 1.382719823660253367e-01 5.792513520857930573e-03
2.552956860659330238e-02 6.781634998879421339e+00 1.517792305829868682e-01 5.795820735584390412e-03
2.588056415158856288e-02 7.621868487998487929e+00 1.640642561956887346e-01 5.799311816969723345e-03
2.621767379656387079e-02 7.997358208646498490e+00 1.738541164757066437e-01 5.802707671427064819e-03
2.656369194389692975e-02 8.132495370457744954e+00 1.781958327041314460e-01 5.806236925072661911e-03
2.690454262514976533e-02 8.615984527297969819e+00 1.736433802370891955e-01 5.809756744106848309e-03
2.724438286080049440e-02 9.345383734517765717e+00 2.066332572572398552e-01 5.813308577609505902e-03
2.758633686423331982e-02 9.777170292120468176e+00 1.940295741013447484e-01 5.816925482174226461e-03
2.793680586648332118e-02 1.036413032141884472e+01 2.232664398705837272e-01 5.820676520210145248e-03
2.827750323136669908e-02 1.066694384947143703e+01 2.217581980219706372e-01 5.824366105787086648e-03
2.860924777242198139e-02 1.097691190033673081e+01 2.232309837366061867e-01 5.827999202674358573e-03
2.895396874327657924e-02 1.162745171420789347e+01 2.283130377071722616e-01 5.831817393334133050e-03
2.929572107152565372e-02 1.204742943328756333e+01 2.366851992727478093e-01 5.835644877407482681e-03
2.965470594912343258e-02 1.249089981002812166e+01 2.549424491907851809e-01 5.839711260304802053e-03
2.999227129036414682e-02 1.309452052497835517e+01 2.738082077198615294e-01 5.843577410562204866e-03
3.033529100418546828e-02 1.305884105072226653e+01 2.617379210641458953e-01 5.847548393811917260e-03
3.067477907519051625e-02 1.299185157395504753e+01 2.503302015562355320e-01 5.851520064359444669e-03
3.100101111166422146e-02 1.304813131692696437e+01 2.568589716603141837e-01 5.855375751202860669e-03
3.135429517516316600e-02 1.312357752228939667e+01 2.474661385709475414e-01 5.859594496635318894e-03
3.169954849922622386e-02 1.344393863687202106e+01 2.609128757015127253e-01 5.863760247123961031e-03
3.205274655844479043e-02 1.272087622379889815e+01 2.451886635635192324e-01 5.868065852112447009e-03
3.239089912079119032e-02 1.215818625045350565e+01 2.242398412673018704e-01 5.872230009798445026e-03
3.272992611039551858e-02 1.201025267902705629e+01 2.396458839148836450e-01 5.876445812107422215e-03
3.306767150446789788e-02 1.122734781731424825e+01 2.062209736880901145e-01 5.880686182419644047e-03
3.341476445390614836e-02 1.106681026085199981e+01 2.150206070967072836e-01 5.885086333751855456e-03
3.375834766493715500e-02 1.060275985375049501e+01 2.072607693982677635e-01 5.889483179656197949e-03
3.408663861091029007e-02 1.005774889238589331e+01 1.907192177412234679e-01 5.893723688562249770e-03
3.442932128627859689e-02 9.702517634982189776e+00 1.870974971742681292e-01 5.898190648288306921e-03
3.477531363121367375e-02 8.918603854535199105e+00 1.627367931070770324e-01 5.902742581069275914e-03
3.512634297353454255e-02 8.253959929772451076e+00 1.662517102561395232e-01 5.907403372706402506e-03
3.545489840515694130e-02 7.759985252489887131e+00 1.447735892234159327e-01 5.911805243592075342e-03
3.579787441457635971e-02 6.970190631353645472e+00 1.328795820592499344e-01 5.916440150266865164e-03
3.613736521488934011e-02 6.466379939879496774e+00 1.170544650886447824e-01 5.921068384701342648e-03
3.647677714317839465e-02 5.845093892279220604e+00 1.067816083640718561e-01 5.925735509878173220e-03
3.683357558616569966e-02 5.646118271210058381e+00 1.058541553804535768e-01 5.930684729696288938e-03
3.717055116807221893e-02 5.285896391886868884e+00 9.903996303598121276e-02 5.935399445103618950e-03
3.752793288024812435e-02 4.659005477251100480e+00 8.743299457952467824e-02 5.940442221851096292e-03
3.786182557456500841e-02 4.249048390335833147e+00 7.797267733726435945e-02 5.945193295846480652e-03
3.819841355905904262e-02 4.115925185990563229e+00 8.111206346126377531e-02 5.950021593686466957e-03
3.854425087876067052e-02 3.846607416861278939e+00 7.272073179770334461e-02 5.955023024401510587e-03
3.888175183538192942e-02 3.425757631615050869e+00 6.667446609672926516e-02 5.959943094518051036e-03
3.923061616961145970e-02 3.239171629585836154e+00 5.981925598869321237e-02 5.965069637817275484e-03
3.957012232866866097e-02 2.841156323814431062e+00 5.542429619040299682e-02 5.970098108001048280e-03
3.991551559963325835e-02 2.849145575339448122e+00 5.629236095850101429e-02 5.975254054360031389e-03
4.025949127771703134e-02 2.618108787684574335e+00 5.045344746747566778e-02 5.980429021191793759e-03
4.061151137024433810e-02 2.538666651943628505e+00 5.506790819590257763e-02 5.985766172494253259e-03
4.095548581312909858e-02 2.196078171972744464e+00 4.648356963306689987e-02 5.991021426279683447e-03
4.129691225207333255e-02 2.086788880002004909e+00 4.372204783089775337e-02 5.996277267788535648e-03
4.163441303300634971e-02 2.030917162347015026e+00 4.457010282463437500e-02 6.001510632376133927e-03
4.196727115860544866e-02 1.889200419226491734e+00 4.046843922470876737e-02 6.006709576902618392e-03
4.231401218554189936e-02 1.674787432223258543e+00 3.780371930192961971e-02 6.012164321134390310e-03
4.265345801486438576e-02 1.656135261192261066e+00 3.900998262138274247e-02 6.017542781505331659e-03
4.300581785022517672e-02 1.575480120193853084e+00 3.488898034247565200e-02 6.023166543288967570e-03
4.334482983687347468e-02 1.423459967213697608e+00 3.242745595909133499e-02 6.028615737618138633e-03
4.368846435070003476e-02 1.448878928711528902e+00 3.351031843043651703e-02 6.034177860162067385e-03
4.402640692584645216e-02 1.294587379287148954e+00 3.027019999733124647e-02 6.039685709978400222e-03
4.436993503761405000e-02 1.230501958024213804e+00 2.876666157630136667e-02 6.045322939847119076e-03
4.471663717201986021e-02 1.212062914238790201e+00 2.884086046398326442e-02 6.051050795609154605e-03
4.505944059498336041e-02 1.111024622406120210e+00 2.673803647200668002e-02 6.056753197437934715e-03
4.541034520310666123e-02 1.127641522998225954e+00 2.728509619119082880e-02 6.062629491321714151e-03
4.574813112826287692e-02 1.041427972307540806e+00 2.659846279587323517e-02 6.068323870522188655e-03
4.609044188209160398e-02 9.853386463337792112e-01 2.458927927498415558e-02 6.074132477826754174e-03
4.643072000810999356e-02 9.291631088019672857e-01 2.361938894938206066e-02 6.079943459131714398e-03
4.677231917026837549e-02 9.104894463620124556e-01 2.416379850973672527e-02 6.085814459283594817e-03
4.710799367039541358e-02 8.318410029994222077e-01 2.192309032526184795e-02 6.091619982439749718e-03
4.744518015236362518e-02 7.893640472828921117e-01 2.159204956809792839e-02 6.097487592281338950e-03
4.778946060636903720e-02 7.792306572647882401e-01 2.047861138334003406e-02 6.103516458208921996e-03
4.813342222894589906e-02 7.873460841043870007e-01 2.195990056678335037e-02 6.109576879288716733e-03
4.848936328858721723e-02 8.380123225290221356e-01 2.777030531966369342e-02 6.115887931020091289e-03
4.882848836459444813e-02 7.318394933887213405e-01 2.381349318476116625e-02 6.121937904244798868e-03
4.916240795986244472e-02 6.852837791221284558e-01 2.223589087884586882e-02 6.127930215028953159e-03
4.949980829275010819e-02 6.628009206346595628e-01 2.050023678796832755e-02 6.134020680901446781e-03
4.983553695507602493e-02 6.269149233810629163e-01 1.995794854542191563e-02 6.140116053496126082e-03
5.018633853718278831e-02 5.869775402339649784e-01 1.993373012434216870e-02 6.146522452213427044e-03
5.052549951724242400e-02 5.799580478229460212e-01 1.935677243354047214e-02 6.152752920545981503e-03
5.087599047132094349e-02 5.750601179629872828e-01 1.983110071311401656e-02 6.159228748028776172e-03
5.121632504762945598e-02 5.440796916538311878e-01 1.811211299637669955e-02 6.165553165931917344e-03
5.155357925904921479e-02 5.594352215184333899e-01 1.972297044765762564e-02 6.171855758016698418e-03
5.189559596928862428e-02 5.139972251165741968e-01 2.008208018909814555e-02 6.178282579784555653e-03
5.224108124098225669e-02 4.791340001987868247e-01 1.983074657389162845e-02 6.184811083172352814e-03
5.258145908830491599e-02 4.401551257643496196e-01 1.617280690009309171e-02 6.191278246386462160e-03
5.292236973337896555e-02 4.787490274482655295e-01 1.921602222773233226e-02 6.197791289183824694e-03
5.326560892593801277e-02 4.209620762311096498e-01 1.698727201858096433e-02 6.204384382042835155e-03
5.361238764243873162e-02 4.634499774015959916e-01 2.546725267122653541e-02 6.211081185304947842e-03
5.395902117760906225e-02 4.244977060948839642e-01 1.967740867546228373e-02 6.217811802576886197e-03
5.430469617015566686e-02 3.996188536926618129e-01 1.914621931900993210e-02 6.224559194079746366e-03
5.464384580856711249e-02 4.124863661593065056e-01 2.107768147597410130e-02 6.231214116330280155e-03
5.498100674485851408e-02 3.766521404900943781e-01 1.977234182675196086e-02 6.237864102740356236e-03
5.532254192493891304e-02 4.053014382924020609e-01 2.206369823671681940e-02 6.244634801249219526e-03
5.568174240781892381e-02 3.703203344757410309e-01 1.867041907160955569e-02 6.251793040229774653e-03
5.602571112834441036e-02 3.503209398898781135e-01 2.028425152617823607e-02 6.258682953331326862e-03
5.636395819522188599e-02 3.406795623419269226e-01 1.960677124382594755e-02 6.265492481989711274e-03
5.669995751951694557e-02 3.276771894289977061e-01 1.841265547876813971e-02 6.272290146024189945e-03
5.703554452772181815e-02 3.262107412034545573e-01 2.253764388633858889e-02 6.279111976259737528e-03
5.738912459244158853e-02 3.169941058312816806e-01 2.479159774712277886e-02 6.286335333619834549e-03
5.772878065229183203e-02 3.173430064093114011e-01 1.941350495022791181e-02 6.293308330282949489e-03
5.807455164816825721e-02 3.122673952345077497e-01 2.052253543959297460e-02 6.300441117394107830e-03
5.841639271441773779e-02 2.937429272615602049e-01 1.949216644100675369e-02 6.307526621771348749e-03
5.874369142780216935e-02 2.826044680253290697e-01 2.125502123145517688e-02 6.314342207019600813e-03
5.909802706091489555e-02 2.683611606465396426e-01 1.812045833572533196e-02 6.321755657287817139e-03
5.944595927832400234e-02 2.856200175666961383e-01 2.013268007276503013e-02 6.329069789887413824e-03
5.978947167415896158e-02 2.655870503992950327e-01 1.977748758484270883e-02 6.336324348669594014e-03
6.012779392018229724e-02 2.641401638612872471e-01 2.050734876132241299e-02 6.343502422526984749e-03
6.046168444526796304e-02 2.874022207921273497e-01 2.819165990544647907e-02 6.350618170483659022e-03
6.081282360102754914e-02 2.797308998934776025e-01 2.503309611579363630e-02 6.358135274160029750e-03
6.115050052136520448e-02 2.431250577150347592e-01 2.149563793188770389e-02 6.365396953429257147e-03
6.148552880054743847e-02 3.467892758635486850e-01 7.527804477482194501e-02 6.372632914017908705e-03
6.183070402695603485e-02 2.660981826595464339e-01 2.256346480846732616e-02 6.380120880469920472e-03
6.218573817030220025e-02 2.448679143839253836e-01 2.280116615986737746e-02 6.387856743930175191e-03
6.251547373269773777e-02 2.419377362428093148e-01 2.338486519393448773e-02 6.395072904815797717e-03
6.283933907416008879e-02 3.087067991673329015e-01 3.067784627580896067e-02 6.402190087999990419e-03
6.320495886223745363e-02 2.834843148037903271e-01 2.522566002131957502e-02 6.410260095059117785e-03
6.357298164833533050e-02 2.435889871707510035e-01 3.687315338237282664e-02 6.418418505515913371e-03
6.390896650241759125e-02 2.304800155538219708e-01 2.630528607048933029e-02 6.425898548012099441e-03
6.421444596590959730e-02 2.431828818720184471e-01 2.570995433065524985e-02 6.432727406144375139e-03
6.455934963675503957e-02 2.133773077922973549e-01 2.297911530285511039e-02 6.440468027645904203e-03
6.492315465658046736e-02 2.443598724401006561e-01 2.839672513406527390e-02 6.448667202589713175e-03
6.527085932012935410e-02 2.604388562224781989e-01 3.093000658938593189e-02 6.456536162302756870e-03
6.561856767405649382e-02 2.789866834634861514e-01 3.248733841849894138e-02 6.464437465966465894e-03
6.593463888811738893e-02 2.042439351925016966e-01 2.784631952565881641e-02 6.471649376942942462e-03
6.628121108108885051e-02 1.901293249766979609e-01 2.989190408729858889e-02 6.479586372961641458e-03
6.666391435299980073e-02 2.550834809549918925e-01 3.579840486315823134e-02 6.488387590584292382e-03
6.694818864447130147e-02 2.451320034403494941e-01 3.314199336555478242e-02 6.494950446121587791e-03
6.733545590060463493e-02 2.044255857262827492e-01 3.048664972871609896e-02 6.503925869611149393e-03
6.770262834207614600e-02 2.323329473902528697e-01 3.375021319405752812e-02 6.512471824701930589e-03
6.799260793366440625e-02 2.362537999775609632e-01 3.695759715744054846e-02 6.519244960686924537e-03
6.836423047949419241e-02 2.287484025406679722e-01 3.430640863075306440e-02 6.527957462475084301e-03
6.864854230123232370e-02 2.949327232606598348e-01 7.340853673900990528e-02 6.534647721697473682e-03
6.899871524329917460e-02 2.331985884928696462e-01 5.907401689250982996e-02 6.542917077925724557e-03
6.942795438494414606e-02 1.866216992395624830e-01 3.539222705004176073e-02 6.553094926265807738e-03
6.972042355372608247e-02 2.000707820349053034e-01 5.603728607551838881e-02 6.560056979763720549e-03
7.002889036658557775e-02 2.527833016140727529e-01 4.570436536033758296e-02 6.567423109989386706e-03
7.044393026006905145e-02 2.203937401196640333e-01 5.286052231085296149e-02 6.577375839530014839e-03
7.073012414442797491e-02 3.506881269410089819e-01 1.193470937827517397e-01 6.584262177159930403e-03
7.111784537017522279e-02 2.398475956153762745e-01 5.661740367373765265e-02 6.593622520645304151e-03
7.139886679611376352e-02 5.271611810419257749e-01 2.925138631863700711e-01 6.600432171165296173e-03
7.166462361936393188e-02 1.772947140178612879e-01 5.339885493514570647e-02 6.606890294313150051e-03
7.221288810664668045e-02 1.956055432183728404e-01 6.325497920588976641e-02 6.620269176396356529e-03
nan nan nan nan
7.276260423939742705e-02 1.849214943743739958e-01 8.566284233186033381e-02 6.633758463671618477e-03
7.331373828285783767e-02 7.903515424788748467e-02 6.229550207180031829e-02 6.647357452768240874e-03
