# sample_name: ludox_SM30
# config_id: config_9
# transmission: 0.552543
# source_nexus_file: sans-llb2026n000988.nxs
# q I I_error q_error
3.683357558616569966e-02 3.057168735792328285e+00 6.164896719774008021e-02 5.930547313541397261e-03
3.717055116807221893e-02 3.311080905407698172e+00 6.517591246939467842e-02 5.935259614245104454e-03
3.752793288024812435e-02 3.133086291871168161e+00 6.114626635659420328e-02 5.940299810291399529e-03
3.786182557456500841e-02 3.235888541886843939e+00 6.222791684864761863e-02 5.945048454776734152e-03
3.819841355905904262e-02 3.335052268039513823e+00 6.691319602207961015e-02 5.949874285510129389e-03
3.854425087876067052e-02 3.510983839519041361e+00 6.633336277415945170e-02 5.954873162660027225e-03
3.888175183538192942e-02 3.468063219339026837e+00 6.748111890077848618e-02 5.959790722739143239e-03
3.923061616961145970e-02 3.438043236062578778e+00 6.353605304687233446e-02 5.964914652757917143e-03
3.957012232866866097e-02 3.523743812627812666e+00 6.726987440357765080e-02 5.969940561723307594e-03
3.991551559963325835e-02 3.626164696152604172e+00 6.889118647826064645e-02 5.975093884056713149e-03
4.025949127771703134e-02 3.700953226831587006e+00 6.765551984089848703e-02 5.980266219337652782e-03
4.061151137024433810e-02 3.896157337435813606e+00 7.839562412155585969e-02 5.985600658871455433e-03
4.095548581312909858e-02 3.715626181244258142e+00 7.270589666322026245e-02 5.990853244731714905e-03
4.129691225207333255e-02 3.794241693821105432e+00 7.318396187188874746e-02 5.996106420226235065e-03
4.163441303300634971e-02 3.877634374537043627e+00 7.654506849439170202e-02 6.001337132390290388e-03
4.196727115860544866e-02 3.837631115887797595e+00 7.366791181021864476e-02 6.006533444095918557e-03
4.231401218554189936e-02 3.888299676572578356e+00 7.756020065328554647e-02 6.011985428271816520e-03
4.265345801486438576e-02 3.936810724074477186e+00 8.161036206879107580e-02 6.017361169491468320e-03
4.300581785022517672e-02 3.906716793574871005e+00 7.434348807972544770e-02 6.022982090550115658e-03
4.334482983687347468e-02 3.653630725869067675e+00 7.111160845331837566e-02 6.028428534707946929e-03
4.368846435070003476e-02 3.778944329079398479e+00 7.345750414502937031e-02 6.033987852490086540e-03
4.402640692584645216e-02 3.682602717037021467e+00 7.177925154006464803e-02 6.039492927298589081e-03
4.436993503761405000e-02 3.597056583389465434e+00 6.930863538206251395e-02 6.045127319426384614e-03
4.471663717201986021e-02 3.688417256936034505e+00 7.147321317669928786e-02 6.050852294360765590e-03
4.505944059498336041e-02 3.539473186413575778e+00 6.853390680948515112e-02 6.056551830693710295e-03
4.541034520310666123e-02 3.778494997658758958e+00 7.400651476284643426e-02 6.062425174332930662e-03
4.574813112826287692e-02 3.486652076170252190e+00 7.035697722120425046e-02 6.068116697163373173e-03
4.609044188209160398e-02 3.401187067299218381e+00 6.604057362188524294e-02 6.073922393370835733e-03
4.643072000810999356e-02 3.257148370198286180e+00 6.365944170458205653e-02 6.079730464979776240e-03
4.677231917026837549e-02 3.267546571430409497e+00 6.652447640829049769e-02 6.085598528006899710e-03
4.710799367039541358e-02 3.280387619418328793e+00 6.485989776980929933e-02 6.091401149381116611e-03
4.744518015236362518e-02 3.088021913792087680e+00 6.322043685846262528e-02 6.097265829013478675e-03
4.778946060636903720e-02 3.081618496532512630e+00 6.019822545426143506e-02 6.103291686923118485e-03
4.813342222894589906e-02 3.067216561811593412e+00 6.322044638356671964e-02 6.109349087011869961e-03
4.848936328858721723e-02 3.189364632493140395e+00 8.530740476066844824e-02 6.115656995762117423e-03
4.882848836459444813e-02 3.120568606270768708e+00 7.612370048773428599e-02 6.121703958837312540e-03
4.916240795986244472e-02 2.814035288753373720e+00 6.840535801298111562e-02 6.127693290866355336e-03
4.949980829275010819e-02 2.657582895492783148e+00 6.552050582148298552e-02 6.133780731941211768e-03
4.983553695507602493e-02 2.560172083894427075e+00 5.635098932893508467e-02 6.139873080068821917e-03
5.018633853718278831e-02 2.475638668922940600e+00 6.492324863272705415e-02 6.146276302965864198e-03
5.052549951724242400e-02 2.490132246211623990e+00 6.075079660817782334e-02 6.152503685607214369e-03
5.087599047132094349e-02 2.344383719509055108e+00 5.537768217356430628e-02 6.158976308920412722e-03
5.121632504762945598e-02 2.296411046198044481e+00 5.320949886010468977e-02 6.165297600549231143e-03
5.155357925904921479e-02 2.308680065528480263e+00 5.805634090737741421e-02 6.171597080068512604e-03
5.189559596928862428e-02 2.240533093738318104e+00 5.936913644767466414e-02 6.178020730911813058e-03
5.224108124098225669e-02 2.006211416522687419e+00 5.514027586492979693e-02 6.184546016290473278e-03
5.258145908830491599e-02 1.952329612260998104e+00 4.813936842480572020e-02 6.191009994786005229e-03
5.292236973337896555e-02 1.897253260725413115e+00 5.990903915522514944e-02 6.197519833334957755e-03
5.326560892593801277e-02 1.785605221523263841e+00 4.646533934489445461e-02 6.204109685684159811e-03
5.361238764243873162e-02 1.786881593823504533e+00 5.937874320277866658e-02 6.210803200667197252e-03
5.395902117760906225e-02 1.697563061803759821e+00 4.901218276033039722e-02 6.217530516300132613e-03
5.430469617015566686e-02 1.700513641700642786e+00 5.748236771177628324e-02 6.224274601188815870e-03
5.464384580856711249e-02 1.609161148692316079e+00 5.820170228916692057e-02 6.230926265320837695e-03
5.498100674485851408e-02 1.639817232321106877e+00 5.878887410212966375e-02 6.237572999173648589e-03
5.532254192493891304e-02 1.601101523963252893e+00 5.712726159505485124e-02 6.244340389303403883e-03
5.568174240781892381e-02 1.546659592069559608e+00 5.739946728941398152e-02 6.251495134061093098e-03
5.602571112834441036e-02 1.445032922601055647e+00 5.291299104386915086e-02 6.258381687326905821e-03
5.636395819522188599e-02 1.376281905793075300e+00 7.268262209683754027e-02 6.265187898620960816e-03
5.669995751951694557e-02 1.317476826106909416e+00 5.540804284576665573e-02 6.271982254305133106e-03
5.703554452772181815e-02 1.305628224309302921e+00 6.388712882638085400e-02 6.278800767666804436e-03
5.738912459244158853e-02 1.236350727232911284e+00 6.335985560966944652e-02 6.286020616448530912e-03
5.772878065229183203e-02 1.160797054585277266e+00 4.781865414677827220e-02 6.292990229567055512e-03
5.807455164816825721e-02 1.185800285040917501e+00 4.937756388539927405e-02 6.300119559068907346e-03
5.841639271441773779e-02 1.089690985443276583e+00 4.662621450859507494e-02 6.307201632221157497e-03
5.874369142780216935e-02 9.761223768342918161e-01 4.690554562081187401e-02 6.314013920202338204e-03
5.909802706091489555e-02 9.658847097801777082e-01 4.171545907590182289e-02 6.321423787569190912e-03
5.944595927832400234e-02 9.536245680538455449e-01 5.139707899443309025e-02 6.328734388934040278e-03
5.978947167415896158e-02 9.179926486773170025e-01 4.765263831328830219e-02 6.335985448828551289e-03
6.012779392018229724e-02 8.999139553752961707e-01 4.512480894419997751e-02 6.343160064189198692e-03
6.046168444526796304e-02 8.631892292903561303e-01 4.662943378447934051e-02 6.350272387105265065e-03
6.081282360102754914e-02 9.121909285120409772e-01 5.118225956412943145e-02 6.357785876248553229e-03
6.115050052136520448e-02 8.197599837765552344e-01 4.677714064687266138e-02 6.365044067394046330e-03
6.148552880054743847e-02 1.047067191131482833e+00 2.751401682506191548e-01 6.372276555710718396e-03
6.183070402695603485e-02 7.796516392898781289e-01 4.935959927855060325e-02 6.379760932625901798e-03
6.218573817030220025e-02 7.256782789816236257e-01 4.645657988881045364e-02 6.387493091613496467e-03
6.251547373269773777e-02 7.186810540519036339e-01 4.844089953357868378e-02 6.394705800456515835e-03
6.283933907416008879e-02 7.610773870250524542e-01 5.779845064209233191e-02 6.401819582301107939e-03
6.320495886223745363e-02 6.639975553735045777e-01 4.260009979562819071e-02 6.409885736677005570e-03
6.357298164833533050e-02 7.746001678788596578e-01 8.713999910945988137e-02 6.418040256568637719e-03
6.390896650241759125e-02 6.831368891200720883e-01 5.681518079229624929e-02 6.425516735803256906e-03
6.421444596590959730e-02 5.818966722921985468e-01 4.504691474149577490e-02 6.432342344045397821e-03
6.455934963675503957e-02 5.294653699656989287e-01 3.914188651319101125e-02 6.440079285386757224e-03
6.492315465658046736e-02 5.832648174410847153e-01 5.108054402505780855e-02 6.448274566365061120e-03
6.527085932012935410e-02 5.947158267174964541e-01 4.866875773492961021e-02 6.456139792993919289e-03
6.561856767405649382e-02 5.219638535940488433e-01 4.910964403446085175e-02 6.464037352210606768e-03
6.593463888811738893e-02 4.829192003656683219e-01 4.720917655374189115e-02 6.471245848915133103e-03
6.628121108108885051e-02 5.337589427211618665e-01 5.687030888726386790e-02 6.479179091205711227e-03
6.666391435299980073e-02 4.587016424444430029e-01 4.909080852649622823e-02 6.487976151031068194e-03
6.694818864447130147e-02 5.479174741210314226e-01 5.465417835028649196e-02 6.494535909374939998e-03
6.733545590060463493e-02 5.551783099159655066e-01 5.811339035547152115e-02 6.503507101489268763e-03
6.770262834207614600e-02 4.165228501664967609e-01 4.949380113933177922e-02 6.512049032354352493e-03
6.799260793366440625e-02 5.564640650120082910e-01 7.090769241608496642e-02 6.518818982152246692e-03
6.836423047949419241e-02 4.057997654387108244e-01 4.738357043277437175e-02 6.527527389632351539e-03
6.864854230123232370e-02 5.464781298594320047e-01 9.211664658387307136e-02 6.534214508055611464e-03
6.899871524329917460e-02 5.314440171638731281e-01 1.030459104408965459e-01 6.542479985975912377e-03
6.942795438494414606e-02 4.249100683185708105e-01 5.799452346623959476e-02 6.552653066692846855e-03
6.972042355372608247e-02 5.873934576526350648e-01 1.317269447035567809e-01 6.559611862595250351e-03
7.002889036658557775e-02 3.010973004003180131e-01 5.333018281022120638e-02 6.566974549369968515e-03
7.044393026006905145e-02 5.780840971142178208e-01 1.192178152211970793e-01 6.576922631531213412e-03
7.073012414442797491e-02 5.523095746951127705e-01 1.590795528197244679e-01 6.583805757125093389e-03
7.111784537017522279e-02 3.801421985544159998e-01 7.662545018338773328e-02 6.593161739189041734e-03
7.139886679611376352e-02 5.460780834536157480e-01 3.018311931902589729e-01 6.599968220079366517e-03
7.166462361936393188e-02 2.988731048887525166e-01 6.973653133755897127e-02 6.606423339782784530e-03
7.221288810664668045e-02 3.385472961002878312e-01 9.507518509082350799e-02 6.619796007727558017e-03
nan nan nan nan
7.276260423939742705e-02 2.135655376811970152e-01 9.134945343820601027e-02 6.633279040326442444e-03
7.331373828285783767e-02 1.851162071929290387e-01 9.093809592426908839e-02 6.646871734732441930e-03
