# sample_name: ludox_TM50
# config_id: config_10
# transmission: 0.579519
# source_nexus_file: sans-llb2026n001005.nxs
# q I I_error q_error
3.401694075825483221e-01 6.714662878835704340e-01 1.925130913030631205e-02 1.711299826876566330e-02
3.420489047347898826e-01 6.438103764704989906e-01 1.958635167824953130e-02 1.719680446049918002e-02
3.442402310268848353e-01 6.861915807131750977e-01 2.165148293881054634e-02 1.729460843233099343e-02
3.462212119321841364e-01 6.702633474658591384e-01 1.993240998932050909e-02 1.738305092157644074e-02
3.481585391899872373e-01 6.498243323774041125e-01 3.022055776153328641e-02 1.746960765564562965e-02
3.501836755803378609e-01 6.934478379546943350e-01 1.952224924946369122e-02 1.756015858498774160e-02
3.522233950215246101e-01 6.576194430743397268e-01 2.887972825284351730e-02 1.765140602890000882e-02
3.544352237933864891e-01 6.922750094493578255e-01 2.201743156011138139e-02 1.775042630050605377e-02
3.565159399964867859e-01 6.669936833690547351e-01 1.546391903031501397e-02 1.784363133901307671e-02
3.584293642336357499e-01 6.872235580124663734e-01 1.629661745318298702e-02 1.792940063255003130e-02
3.605094370220764954e-01 6.697722212738236314e-01 1.754299588052047124e-02 1.802268595822316063e-02
3.624801609683460102e-01 6.378373859955146497e-01 2.185029483931496749e-02 1.811110111036023582e-02
3.646509453186361771e-01 7.189828324099105661e-01 1.959875620828085627e-02 1.820858162436789565e-02
3.665047953753503007e-01 7.102741988053609123e-01 2.593072154082263353e-02 1.829185003816419242e-02
3.686746494694594367e-01 6.962352648816380052e-01 2.220352206274171097e-02 1.838939711905449720e-02
3.705165545222759427e-01 6.787921816620042792e-01 2.401304227019781731e-02 1.847223018806951403e-02
3.728483909290747356e-01 6.881172645440565283e-01 2.324090243707587281e-02 1.857714816228755311e-02
3.750256390978056742e-01 6.554191647748669469e-01 1.446757719201943911e-02 1.867517624080874267e-02
3.769167433198105099e-01 6.513082181815164073e-01 1.680300994498405351e-02 1.876036547480764566e-02
3.787653592423642079e-01 6.746785681342837293e-01 1.826419680789076808e-02 1.884367457750996469e-02
3.807330819056027882e-01 6.786909367337804477e-01 1.965207551159515661e-02 1.893240005351916680e-02
3.830719682689516237e-01 6.841663879194862519e-01 1.916222632358296693e-02 1.903792172155947468e-02
3.851874760419808363e-01 6.704287749045504397e-01 2.207368748649334370e-02 1.913339486829367456e-02
3.873295317537844840e-01 6.692189142397669821e-01 2.095255854153376188e-02 1.923014591357443889e-02
3.892890523267949487e-01 6.448695808245122896e-01 2.199415401126706554e-02 1.931866333457240084e-02
3.912537858256540657e-01 6.970870369163968405e-01 2.540900271807958188e-02 1.940748418257282060e-02
3.934940655573497259e-01 6.751273937895126975e-01 1.505400017286252431e-02 1.950879707007395145e-02
3.953929507016930578e-01 7.082451630431466638e-01 1.654617590122139936e-02 1.959471458798770979e-02
3.972354653209105302e-01 6.727063602109921714e-01 1.738079112952428326e-02 1.967810677599668434e-02
3.994301852023823818e-01 6.984891671428433702e-01 2.090073238609561901e-02 1.977750047675468081e-02
4.014597873455146848e-01 6.639399980294855563e-01 1.730371175934239739e-02 1.986943712080380467e-02
4.034967143868107287e-01 6.723887367233779555e-01 2.087031547046259636e-02 1.996175662423902222e-02
4.057658096815855986e-01 6.621520053654336158e-01 1.803830394173182999e-02 2.006464568763162426e-02
4.079264634805199186e-01 6.713730511636711862e-01 2.167414175823440328e-02 2.016266136931299524e-02
4.100673136768802074e-01 6.434783752461208373e-01 2.437422482821291828e-02 2.025981912486147368e-02
4.120948568634516529e-01 6.709929382950169385e-01 1.407299037230170732e-02 2.035186494594681469e-02
4.136666702898081360e-01 6.927338490575913887e-01 1.699914281497371532e-02 2.042326159373991992e-02
4.157779381696006804e-01 6.668039995137120535e-01 1.584229082818264939e-02 2.051918438591678398e-02
4.178928257623124032e-01 6.861193880839210335e-01 1.918390667685230047e-02 2.061530315306109307e-02
4.199267447444234302e-01 6.434500789432813228e-01 1.764440984054465797e-02 2.070778700402865075e-02
4.220480988230883024e-01 6.444062861008236220e-01 2.172154939822911954e-02 2.080428864605598366e-02
4.239671140988285902e-01 6.542753039790751846e-01 1.736724773993356119e-02 2.089160620778775582e-02
4.261536423960357589e-01 6.897017354881930240e-01 2.217682812404881895e-02 2.099114819986494171e-02
4.283839978194467490e-01 7.156121082346954543e-01 1.947735582643649738e-02 2.109270416331035514e-02
4.305647820079551713e-01 6.758148368552018281e-01 1.616844583290265314e-02 2.119204362866659863e-02
4.321880219573933091e-01 6.211358152807913147e-01 1.416160739290052775e-02 2.126603763855416940e-02
4.341773490745922115e-01 6.602520032502369185e-01 1.603226924954464366e-02 2.135670859900069135e-02
4.359886190861797517e-01 6.920184877740471752e-01 2.140011623102474822e-02 2.143930750854075584e-02
4.383766230559272281e-01 7.018396258185234382e-01 1.651414053759768519e-02 2.154824333458171468e-02
4.405355512218283587e-01 6.833160628331932385e-01 2.193825517308699985e-02 2.164675255997950548e-02
4.424636338400971813e-01 6.793143381640840417e-01 1.985817387923893146e-02 2.173475918019775882e-02
4.445943994550421441e-01 6.255055121903547732e-01 1.811481962888973618e-02 2.183207096117749380e-02
4.466262740487590421e-01 6.548820251247375879e-01 2.258765210395216952e-02 2.192487045394539077e-02
4.487318416826919787e-01 6.856616775524601026e-01 1.476532780013682135e-02 2.202108103000794542e-02
4.505599479900056492e-01 6.595358379671408811e-01 1.341194876744765570e-02 2.210463528097460217e-02
4.528404163633970581e-01 6.681207490437962582e-01 1.762600420652717451e-02 2.220890705786940714e-02
4.551793721458199382e-01 7.025879403535122414e-01 1.908864856697931045e-02 2.231587454837573661e-02
4.567580075255525118e-01 6.621746671915020865e-01 1.669303014601555141e-02 2.238809488070484313e-02
4.589422454270928875e-01 6.338310328581248099e-01 2.072048867618570336e-02 2.248805982029369877e-02
4.609365308574680520e-01 6.866937355687157130e-01 1.681137768709133062e-02 2.257934026585561166e-02
4.627948272064829061e-01 6.380283153060866130e-01 2.603526287178083848e-02 2.266442175613565813e-02
4.648725036668930888e-01 6.740432838464804899e-01 1.974720028027263791e-02 2.275958835368774996e-02
4.668632428445111948e-01 6.629614816786507658e-01 1.175338041896889854e-02 2.285079215476862324e-02
4.689799848147141459e-01 6.642602692898678107e-01 1.577673333011012091e-02 2.294779134971030449e-02
4.710716311939571743e-01 6.953937514843987477e-01 1.904068415952667181e-02 2.304367141748107917e-02
4.728590235908967654e-01 6.710590349178410241e-01 1.548195657967961318e-02 2.312562787888189364e-02
4.752060429047804679e-01 6.545417816851322179e-01 1.770667409461837774e-02 2.323326929955504480e-02
4.773684241836628761e-01 6.891572449284234514e-01 1.758354782624698548e-02 2.333247559282909667e-02
4.791138536722402974e-01 6.819070149357014943e-01 2.255320435638962645e-02 2.341256250822331547e-02
4.816150072131630266e-01 6.883396265120286239e-01 1.771955636744260501e-02 2.352737868730126955e-02
4.838028874703770854e-01 6.713510382916239028e-01 1.433905629469517211e-02 2.362782837275854975e-02
4.855433501496252968e-01 6.859662951475870019e-01 1.570997081623891692e-02 2.370776461604370833e-02
4.874617057069893233e-01 6.954724987990916762e-01 1.502023302767437930e-02 2.379588416690065628e-02
4.896564639500137761e-01 7.045665923578207090e-01 1.894837961521291317e-02 2.389673023271077570e-02
4.915634524282378459e-01 7.099275469359807023e-01 1.895275525841837866e-02 2.398437237825117724e-02
4.936799171101380890e-01 6.792309529379315647e-01 1.911452900175068803e-02 2.408165845829766602e-02
4.957492151082334431e-01 7.299918315577103023e-01 2.143995022196180586e-02 2.417681804592705305e-02
4.977791928543847111e-01 7.256105721739254388e-01 2.337307869444686659e-02 2.427016962058433161e-02
4.999220923539366979e-01 7.071349062233113214e-01 2.037436579931580644e-02 2.436875876152945486e-02
5.018977091690676184e-01 7.306555529873630661e-01 1.640196650487997510e-02 2.445965691262377492e-02
5.039168463864088787e-01 7.257582791664399791e-01 1.858549344692691715e-02 2.455258247332856719e-02
5.059249105812120284e-01 7.488863176627733598e-01 2.439688491669778775e-02 2.464502083478193467e-02
5.080347480407224614e-01 7.224351470243488560e-01 1.987481342194711773e-02 2.474216494455171514e-02
5.098324469024155814e-01 7.406742273656057307e-01 2.937820577099578903e-02 2.482495318295898853e-02
5.121178678953296481e-01 7.436876335321247478e-01 2.273935706516455255e-02 2.493022857678386939e-02
5.142927675846241664e-01 7.668378025697207834e-01 2.863870624604144752e-02 2.503044634300896631e-02
5.162128613587740888e-01 7.657798357672821465e-01 3.659334392578432460e-02 2.511892234382772857e-02
5.183529832623622324e-01 7.468591266232308401e-01 2.146899719914693860e-02 2.521756788643229538e-02
5.202017075459111073e-01 7.414653645418851635e-01 2.476337195373877476e-02 2.530279907196126069e-02
5.223379127103094932e-01 8.073722234497860972e-01 2.898893875151387772e-02 2.540130629807003243e-02
5.242665007991614834e-01 7.472659069041244218e-01 3.119773876423692291e-02 2.549025158668050475e-02
5.262004846214852760e-01 7.871540689950816683e-01 3.748894826514948680e-02 2.557946905367880844e-02
5.285380955224125987e-01 7.640320284889758895e-01 3.193392585327099048e-02 2.568732566458234792e-02
5.304644083090326312e-01 8.159484250838142660e-01 4.491490383857041357e-02 2.577622253795529630e-02
5.328601200578415575e-01 9.037671683315715576e-01 5.044310330558605254e-02 2.588680055939815081e-02
5.348593076284257064e-01 8.681105543731029162e-01 4.699855855829342122e-02 2.597910978140592284e-02
5.364803456465466747e-01 8.079168779605097050e-01 4.426128920477704481e-02 2.605395453144083995e-02
5.386140674933004302e-01 8.833284111540944394e-01 5.041336678179611508e-02 2.615250619407170213e-02
5.407673242445126816e-01 8.985226019789244178e-01 7.756207800391289042e-02 2.625196964252499154e-02
5.429592547825828897e-01 9.672860556455037395e-01 8.610996162193983172e-02 2.635323223647649885e-02
5.451063331370012977e-01 1.064228438025517365e+00 1.551904369424938479e-01 2.645244641708255004e-02
5.470519208054659410e-01 1.102431229674466717e+00 1.652470945235632316e-01 2.654237106125380274e-02
5.489711998654654979e-01 1.287796397390065684e+00 6.657031280897220960e-01 2.663110041135293912e-02
5.508617830680280214e-01 9.178031848764065526e-01 1.875845516699398696e-01 2.671849310231136712e-02
5.534164688919265274e-01 1.118862704134699460e+00 1.563316035205523369e-01 2.683663632306921773e-02
5.553309289305550234e-01 1.901937374264172087e+00 1.028321041038357642e+00 2.692518137122844324e-02
5.572233179763925737e-01 1.237265430891298035e+00 2.218861857192922837e+00 2.701272979184800652e-02
5.588918015168095055e-01 8.762173217539669379e-01 2.281355849560989801e-01 2.708991708716570329e-02
5.611734231203129308e-01 1.106531447147894198e+00 3.221362299387148243e-01 2.719550380011847082e-02
5.632994255491373670e-01 9.922361385388520638e-01 2.638949083628588377e-01 2.729388661935606628e-02
5.654556772535033193e-01 8.480949612114435654e-01 2.551477884787893280e-01 2.739370432438252220e-02
5.675799189687924518e-01 7.955676003188950629e-01 1.322048691826658851e-01 2.749204232563509653e-02
5.696195342023333552e-01 6.723032653520624180e-01 1.568154285868094688e-01 2.758648641560755219e-02
5.711802168780356626e-01 7.791739605336364116e-01 2.012888474453560506e-01 2.765875272080031352e-02
5.735138009180749119e-01 8.627366981271251678e-01 1.668547506028413008e-01 2.776684601851120773e-02
5.753364556132346541e-01 9.639668094683462307e-01 2.781088738504217117e-01 2.785128147287885617e-02
5.778565032452546157e-01 1.300257984676661760e+00 5.137587073881696442e-01 2.796803785008599927e-02
5.798581962884419294e-01 9.106192699226512977e-01 1.098084384330530350e+00 2.806079796595116818e-02
5.821648161580904590e-01 8.227015711365648354e-01 1.696897155011081182e-01 2.816770337982406336e-02
5.836905542254712254e-01 8.050502728303966515e-01 1.970461230866364655e-01 2.823843065988904111e-02
5.855685899156689578e-01 1.058930947783203402e+00 4.679030847206083199e-01 2.832548819159924625e-02
5.876048671735696338e-01 7.827340626385219657e-01 1.802957635459893071e-01 2.841989801340989719e-02
5.901353422196696785e-01 9.338962535471232451e-01 1.659349687183935829e-01 2.853724840953998990e-02
5.918693274626213308e-01 8.301065450588726025e-01 4.120486015357072707e-01 2.861767196175553016e-02
5.939465975926834229e-01 9.748592741811232809e-01 2.746849425214931140e-01 2.871402437075808861e-02
5.959932819484903277e-01 9.797512991020614903e-01 2.217453146135045794e-01 2.880898187483948644e-02
5.980291864511868560e-01 1.291155158744612841e+00 1.714677679313351577e+00 2.890344451468996115e-02
6.003556695295209078e-01 6.545761477882958701e-01 2.496630038192232115e-01 2.901139470524640926e-02
6.019837685380793335e-01 7.719830855126570412e-01 1.462787822649321279e-01 2.908696153692404140e-02
6.039157592529019736e-01 9.022166853193965830e-01 2.450343377642771603e-01 2.917664251581086193e-02
6.063786799496926339e-01 8.613993095069798489e-01 1.486507698861457005e-01 2.929097984821702610e-02
6.081766359642640785e-01 7.841469646290389894e-01 2.413122990357308983e-01 2.937445604037445396e-02
6.106412676784118698e-01 1.172046298779319873e+00 3.074106560522406051e-01 2.948890627230964928e-02
6.123659533330105820e-01 6.001757170792431095e-01 1.935987170270525304e-01 2.956901688288542801e-02
6.142319974275152195e-01 9.761755361260344710e-01 2.987190144951258342e-01 2.965568912465505608e-02
6.166741415270313720e-01 1.465323844765517247e+00 1.027940607385137373e+00 2.976913225880864142e-02
6.185616442308786711e-01 1.203125326632347836e+00 5.384801961148704130e-01 2.985681941914635970e-02
6.208725226163621658e-01 1.339829263754313216e+00 7.147764031154296704e-01 2.996420053551463250e-02
6.227582524648601625e-01 2.404204107834004400e+00 5.651026733472764185e+00 3.005184057790181301e-02
6.250231862685435846e-01 8.241139488038425887e-01 2.842974084876777052e-01 3.015709885519302427e-02
6.265792861220955690e-01 8.850759126938199106e-01 2.439301252304155454e-01 3.022943500851022619e-02
6.290897129648602704e-01 9.520792483863601552e-01 2.408896778230870672e-01 3.034613748458778876e-02
6.307596643057841179e-01 1.037952981751699255e+00 3.874061530375367268e-01 3.042378513224457473e-02
6.330035440681873737e-01 7.625517514417872178e-01 2.515100661010754579e-01 3.052811066782167015e-02
6.343246021975048610e-01 1.322466913920770537e+00 6.564222911456241150e-01 3.058954502697583400e-02
6.367174158383899218e-01 7.150941215202687440e-01 1.979726926790059405e-01 3.070084220201377972e-02
6.388923976931095705e-01 1.578640740553460819e+00 1.427839356747677479e+00 3.080200536132581685e-02
6.408769010302227676e-01 1.033289419879122262e+00 3.778819383416331390e-01 3.089431830609477847e-02
6.431367400223164665e-01 8.683695463492677735e-01 2.474170021146311071e-01 3.099945987615929793e-02
6.449570797131530808e-01 1.421801145295181090e+00 1.853593329740448103e+00 3.108417049449910610e-02
6.473813211460995864e-01 1.204131061842928174e+00 6.775341815640100185e-01 3.119698872711863108e-02
6.488783861324065594e-01 2.115749771779954713e+00 5.564836832341968353e+00 3.126665079421163396e-02
6.515629217743167390e-01 1.209290553667366153e+00 8.938890440596992670e-01 3.139160927570262827e-02
6.532763489273488711e-01 9.402362272929625231e-01 2.699879879485136414e-01 3.147136304460528000e-02
6.556070867660203083e-01 1.180287032384053969e+00 9.218960211665391258e-01 3.157987833582390907e-02
6.571809096901202185e-01 1.215751397572750525e+00 6.375197413017424930e-01 3.165315246899188389e-02
6.593546965365260082e-01 8.289828368559304383e-01 4.381659319565436861e-01 3.175438465765519080e-02
6.613067986885230454e-01 1.639868576864632610e+00 2.383840963316786077e+00 3.184528104151220645e-02
6.633283536406927583e-01 3.847736550387590992e-01 4.319427476575412594e-01 3.193942464105338497e-02
6.657209284325688037e-01 2.705073618597418239e+00 6.964763210384491643e+00 3.205088099719597544e-02
6.679272803181874885e-01 1.074152414731284200e+00 1.381725774067755319e+00 3.215367604609456476e-02
