# sample_name: ludox_TM50
# config_id: config_10
# transmission: 0.579519
# source_nexus_file: sans-llb2026n001005.nxs
# q I I_error q_error
2.905209752283373636e-01 6.869779852668924658e-01 2.423082395155499655e-02 1.492079338582505584e-02
2.919951275485281328e-01 6.838360013203691468e-01 1.948800685618549619e-02 1.498520005857788620e-02
2.936301341132043219e-01 6.619485094289401239e-01 2.790816561730687095e-02 1.505666364985554229e-02
2.947385830514812621e-01 6.773580645104058107e-01 2.440058520588187993e-02 1.510516909422881388e-02
2.964507545886056472e-01 6.883317477761545788e-01 2.177888190497386661e-02 1.518012380753708430e-02
2.982490841197552589e-01 6.418326158148591754e-01 2.311950623006788635e-02 1.525890978592598680e-02
2.997182021361909365e-01 6.177522099885928153e-01 2.528241831390925023e-02 1.532334577008061076e-02
3.010261782566685529e-01 6.670982398322139462e-01 2.305635697985645646e-02 1.538073945609837873e-02
3.026608108413141873e-01 6.355083406517367806e-01 2.584965600802676192e-02 1.545250782716491543e-02
3.040592434063441596e-01 6.629558645172589637e-01 2.352900386507699240e-02 1.551396509788014605e-02
3.056557839384755337e-01 7.169550706279251839e-01 2.804635179239699239e-02 1.558415445426659073e-02
3.069486919121803270e-01 6.798865606203567946e-01 1.495922417486938993e-02 1.564103723929581233e-02
3.084825738682945295e-01 6.781913404305569548e-01 1.689110177307950184e-02 1.570857406943664686e-02
3.099963430136039033e-01 6.728340580399883031e-01 2.364369796502761162e-02 1.577526347865087358e-02
3.112168118678615980e-01 6.673423350450152780e-01 1.894705613174406389e-02 1.582906298766670328e-02
3.129212171374740614e-01 6.733547860946685892e-01 1.977155998356753056e-02 1.590423999531593788e-02
3.144967768226155647e-01 6.773471477057289025e-01 2.374930147827129107e-02 1.597378352014411709e-02
3.159013588906901537e-01 6.586985934247604479e-01 2.017717281065875556e-02 1.603581857679545197e-02
3.174102544515015056e-01 6.602171184713767627e-01 2.423502756030507244e-02 1.610251248107820790e-02
3.185307811189315719e-01 6.418775264244189760e-01 2.314938222484605457e-02 1.615205000465272378e-02
3.204353358030234689e-01 6.540035835629889327e-01 1.894489710624376252e-02 1.623631923836123953e-02
3.220186485857292613e-01 6.537523070011173054e-01 3.281732006554340803e-02 1.630641127812615387e-02
3.228011208186664649e-01 6.481424340693298092e-01 2.338951425980686019e-02 1.634107535240260020e-02
3.245916360407202217e-01 6.598780502526202518e-01 2.072967626357190632e-02 1.642043601972046490e-02
3.262244450191393863e-01 6.685639482012070145e-01 1.456542265769572402e-02 1.649283670925710821e-02
3.275463353627434127e-01 6.851985245018029635e-01 1.908158068745421237e-02 1.655148914536237054e-02
3.290722925503125063e-01 6.825952086934089502e-01 1.718079005832406914e-02 1.661923736778019717e-02
3.308045452861019808e-01 6.564448880241540163e-01 1.965279201238704157e-02 1.669617877115728288e-02
3.320795366532470760e-01 6.812319545242373486e-01 2.221696149782425439e-02 1.675284726421887374e-02
3.333098192878505839e-01 6.648358876644144821e-01 2.207940735441003138e-02 1.680754853193347845e-02
3.348957015226272094e-01 6.834069334856511801e-01 2.013867576340465371e-02 1.687809799709397846e-02
3.365914923407900550e-01 6.654014643132258877e-01 1.953406692348229334e-02 1.695358179364623435e-02
3.379724603643295966e-01 6.949173472448814115e-01 2.448362233789980191e-02 1.701509056564291800e-02
3.394761049947194742e-01 6.570081031762895485e-01 1.976923107338751304e-02 1.708208705186450849e-02
3.408299827510634650e-01 6.790011490165976937e-01 2.899555133151518818e-02 1.714243995777770327e-02
3.421452014366184735e-01 6.380623851008814240e-01 1.926807774587792343e-02 1.720109441992628829e-02
3.442566685083524591e-01 6.767223880856473306e-01 1.851666479141126850e-02 1.729532079048458695e-02
3.455113684057568024e-01 6.581061581531202354e-01 1.543343737049606389e-02 1.735133965840158013e-02
3.469732438270466401e-01 6.539498234160815437e-01 1.512080979852214145e-02 1.741664333547900123e-02
3.485251199219590035e-01 6.288004256380719248e-01 1.885000725151169537e-02 1.748599085413197682e-02
3.498367051837143471e-01 6.704222076803826313e-01 1.844110880187487672e-02 1.754463403586926581e-02
3.512460340825162564e-01 6.546571979548184705e-01 1.932605029942763980e-02 1.760766965418053900e-02
3.527659539363461882e-01 6.463217592424170821e-01 1.793739902210172987e-02 1.767568349635465635e-02
3.544044820453650657e-01 6.833960942907362224e-01 2.017317379676316497e-02 1.774904321686017819e-02
3.558820454740896366e-01 6.572246418672637036e-01 1.867743178410519872e-02 1.781522778598575510e-02
3.570559655324099246e-01 6.950889454577923177e-01 3.092653854129666369e-02 1.786781466729447931e-02
3.585576075412331698e-01 6.834431099186808467e-01 1.845156966564228881e-02 1.793513295041071834e-02
3.602224207541140366e-01 6.876943195674205533e-01 2.124561955428579466e-02 1.800979407894427731e-02
3.616311001792504309e-01 6.800016861719248018e-01 2.355164430918298829e-02 1.807300048645971852e-02
3.632074473374571899e-01 6.649421240558965884e-01 1.940769495523376673e-02 1.814375153239940544e-02
3.645820989290888270e-01 6.656078436562039569e-01 1.280619858758957896e-02 1.820547726507046674e-02
3.660785670465178110e-01 6.760558745182485563e-01 1.709127300948197481e-02 1.827269598401202663e-02
3.677425332501542132e-01 6.680334127471551087e-01 1.647932952657616204e-02 1.834747113941812002e-02
3.692296243727367089e-01 6.413011720709116403e-01 1.955213341403585006e-02 1.841433554904969849e-02
3.704685250607956393e-01 7.019981010730873550e-01 1.801875939244377764e-02 1.847005426412022533e-02
3.722695450835631914e-01 6.614737201182543380e-01 1.809775544540221520e-02 1.855108727665162258e-02
3.735518733112668244e-01 6.634566046468964862e-01 2.184867679165012830e-02 1.860881118514697702e-02
3.750746998039847235e-01 6.727231958363070197e-01 1.772637449394077677e-02 1.867737845469714941e-02
3.764666817134779686e-01 6.645404492961439757e-01 2.240864360291518892e-02 1.874007576340561837e-02
3.780215088067317430e-01 6.314680930871209297e-01 1.748870620076623320e-02 1.881013827101917640e-02
3.797143310740591637e-01 6.657920135050179322e-01 2.120531191045474731e-02 1.888645423972718645e-02
3.810868792444246367e-01 6.835095927679031291e-01 1.986359160112373401e-02 1.894835065430611545e-02
3.827162942215348584e-01 6.653883603886171505e-01 1.534237814959545088e-02 1.902185650374474402e-02
3.838603524116385723e-01 6.797656131134802715e-01 1.460146555169393630e-02 1.907348966112044214e-02
3.854832088241356702e-01 6.664142880316418216e-01 1.733063113953549339e-02 1.914674719530945826e-02
3.868795042200210976e-01 6.817344775108303834e-01 1.563552796826953722e-02 1.920980674281458009e-02
3.885964928346685165e-01 6.517990616145037386e-01 1.775076172184218704e-02 1.928736928364130007e-02
3.898797708608031098e-01 6.885606682102194398e-01 2.079960506699421105e-02 1.934536787618466869e-02
3.914130406423490527e-01 6.403521866322353651e-01 1.559043376862561878e-02 1.941467844704173121e-02
3.929759022838237859e-01 6.501712668682149143e-01 1.885299555217976805e-02 1.948535156745237126e-02
3.941973783882048443e-01 6.604836669125604409e-01 2.268696813281334546e-02 1.954060651382872812e-02
3.957262785017178208e-01 6.744575981304520296e-01 1.725440452278324821e-02 1.960978928661813794e-02
3.976007316068444486e-01 6.731609185424466402e-01 1.948031905358255100e-02 1.969463183812042439e-02
3.988564627172678234e-01 6.662520845331713071e-01 1.952534406343947940e-02 1.975150361276683739e-02
4.004856548496728563e-01 6.624591991591832763e-01 2.182474357698137649e-02 1.982529268125228505e-02
4.017634899494152423e-01 6.773870572421241132e-01 1.361222168842127732e-02 1.988319282074796357e-02
4.032919378945942768e-01 6.701276338009573008e-01 1.450052248255074942e-02 1.995246703067617144e-02
4.049142810714513874e-01 6.434201860658836925e-01 1.783537157595312117e-02 2.002601865249942215e-02
4.061718663880693470e-01 6.702517355388077913e-01 1.784234198793079040e-02 2.008305422245922761e-02
4.077371541849650338e-01 6.306910186086268633e-01 1.760497218952433718e-02 2.015406523570329941e-02
4.091451759563710100e-01 6.739816383507910569e-01 1.701085137732665648e-02 2.021795595282508198e-02
4.106797079706066556e-01 6.751219537925163827e-01 2.014936101389839043e-02 2.028760720021411529e-02
4.119761657405082156e-01 6.530315801752428762e-01 2.023742985174546705e-02 2.034647007891340897e-02
4.138063761589337308e-01 6.657086674235368484e-01 1.673063085012490778e-02 2.042959762412406219e-02
4.151714591866381698e-01 6.368471040726398913e-01 2.197198813567141293e-02 2.049161177293164562e-02
4.164242213483412836e-01 6.576321993275539013e-01 1.978745907015362279e-02 2.054854126126876360e-02
4.182528763074331302e-01 6.512003518632636379e-01 1.964191635498475572e-02 2.063166865224915977e-02
4.197405587025856977e-01 6.418607873007033948e-01 1.550496630973687354e-02 2.069931100393721662e-02
4.208235746085882134e-01 6.933340928457755181e-01 1.452840612376568759e-02 2.074856938231051454e-02
4.224185837428832690e-01 6.783291050080711981e-01 1.722785601748048553e-02 2.082113441443281254e-02
4.238610938088008262e-01 6.378902595544737597e-01 1.873964682840888185e-02 2.088677259994556334e-02
4.253619927103650666e-01 6.490535008696345365e-01 1.580816947213611184e-02 2.095509077134737747e-02
4.268570598998920884e-01 6.703207856421141697e-01 1.952352199946581768e-02 2.102316024054796256e-02
4.281922080797896379e-01 6.448407229939544516e-01 1.848285438396768052e-02 2.108396468963882886e-02
4.299002169933882067e-01 7.208817979943002996e-01 3.384912310354960124e-02 2.116176975428530824e-02
4.313349013464533033e-01 6.670132353933437841e-01 1.812659318174522985e-02 2.122713992311088538e-02
4.329856508885125410e-01 6.835464021564328085e-01 1.984823828588816452e-02 2.130237389226431050e-02
4.343276365404147299e-01 6.631453035979925081e-01 2.458590635662817950e-02 2.136354902798588695e-02
4.358708436878789283e-01 6.481116030514377790e-01 1.669273554090193804e-02 2.143392941614043895e-02
4.374554158560507444e-01 6.952971232868818685e-01 1.999471251987050210e-02 2.150620386453835908e-02
4.386298771400387597e-01 6.545961973826927016e-01 1.512061336837126208e-02 2.155978409786594996e-02
4.402304937801015949e-01 6.697924577064156004e-01 1.835526580692953616e-02 2.163282540659142855e-02
4.415225084767271935e-01 6.640533099105501158e-01 1.497008472239210602e-02 2.169179689708544689e-02
4.432651818598983273e-01 6.500695603683276369e-01 1.813470416042276337e-02 2.177135494928437304e-02
4.446366269486922151e-01 7.147957016924348927e-01 7.337423666077134976e-02 2.183398303927152478e-02
4.461750869029280087e-01 6.533337706643422838e-01 1.626116917368329931e-02 2.190425848365009504e-02
4.476657444887808812e-01 6.598852496478603280e-01 1.764408800937877428e-02 2.197236168666729175e-02
4.491021776265499699e-01 6.565395686193704616e-01 2.638144263108302412e-02 2.203800037985780697e-02
4.504492318128713868e-01 6.509482623212741181e-01 1.923453957132276876e-02 2.209956773716814649e-02
4.521599140469597655e-01 6.753265392420391144e-01 1.880525203143357943e-02 2.217777752167225669e-02
4.536410518073908937e-01 7.010973566870899454e-01 2.611769316874531371e-02 2.224550988698730317e-02
4.551254188833430692e-01 6.366222058630384151e-01 2.340596194890342402e-02 2.231340185733698273e-02
4.565174070243381288e-01 6.613426587454447336e-01 1.305487697685742826e-02 2.237708489671493342e-02
4.579455216875695234e-01 7.012815935572244141e-01 1.757921519568994909e-02 2.244242959506067767e-02
4.594578866482809110e-01 6.855632249139360646e-01 2.178056010872397516e-02 2.251164739238939450e-02
4.611539622663550220e-01 6.735505819304278274e-01 1.919063942651305990e-02 2.258929220835343213e-02
4.627592175927895957e-01 6.668133534577185273e-01 1.856132003178549705e-02 2.266278988741783976e-02
4.639383949379040084e-01 6.838321081034325344e-01 1.960539905399083863e-02 2.271679980676307234e-02
4.654352629012837306e-01 7.230344734380182992e-01 2.794346631573082357e-02 2.278535800984246573e-02
4.671873076042512007e-01 6.404527081083031259e-01 2.063451751727707340e-02 2.286562886875708953e-02
4.684185724010402896e-01 6.522474948144675322e-01 1.560978403204233041e-02 2.292205876305974943e-02
4.701688648050713626e-01 6.884861016280897639e-01 6.541234580925378572e-02 2.300227858775412762e-02
4.716100743628448555e-01 6.727687142752850624e-01 2.848588992023439251e-02 2.306835564326005505e-02
4.730474128655108301e-01 6.554389365589979866e-01 1.538855745755461461e-02 2.313426306921713416e-02
4.742915548156158012e-01 6.778561460479077816e-01 1.439961796507844075e-02 2.319131891802208092e-02
4.758394189948398911e-01 6.534315853597838508e-01 1.612534979536092358e-02 2.326231799512336676e-02
4.772675597019832572e-01 7.012626297722795998e-01 2.045975385230603891e-02 2.332783758504608854e-02
4.788642679249114908e-01 6.723570425762531722e-01 1.703474628183629380e-02 2.340111005803874669e-02
4.801991544359517361e-01 6.667031538373591193e-01 1.930294681904213411e-02 2.346237432348166271e-02
4.817551626930897668e-01 7.050353326681189081e-01 2.222130407039480879e-02 2.353380260094603549e-02
4.834865462675856929e-01 6.876421246286622546e-01 2.116593254737749244e-02 2.361329613624453191e-02
4.849802377304245349e-01 6.810678216529078011e-01 1.819940437174965772e-02 2.368188960726932274e-02
4.863242314682517664e-01 6.804151813517238523e-01 2.629264495743707797e-02 2.374362113359815285e-02
4.874490427084821609e-01 6.530845559069924366e-01 2.173015013264517972e-02 2.379529511866514818e-02
4.890921420007149911e-01 6.803583734251584803e-01 2.434898734905546064e-02 2.387078818756767015e-02
4.909097315278750928e-01 7.270364244289643230e-01 1.856716903610681341e-02 2.395431451757786684e-02
4.921073400118766705e-01 7.042274357408992991e-01 2.033094862050435075e-02 2.400936502769216233e-02
4.936464271188910069e-01 7.498222306044610708e-01 5.196665896615561969e-02 2.408011678355839735e-02
4.952441375710819327e-01 7.192219142265644516e-01 2.314123226373011877e-02 2.415358136448304827e-02
4.965648363285055655e-01 6.568173657808361598e-01 2.412745797552785787e-02 2.421431193276507923e-02
4.982200115482587899e-01 7.836560900621361014e-01 3.499052885940891894e-02 2.429044648667080808e-02
4.996392195504087974e-01 7.282664501939531965e-01 2.887013915771529868e-02 2.435573509525702438e-02
5.011407815903402563e-01 7.787098643515197871e-01 4.593788854987546078e-02 2.442481893647131114e-02
5.024858062294140781e-01 6.659322602162602855e-01 3.053217979573073435e-02 2.448671449432958391e-02
5.040564987819413645e-01 7.059689785081294522e-01 3.188310330368011869e-02 2.455901030246860836e-02
5.053950398527187193e-01 7.311915691962292962e-01 1.007640540317218808e-01 2.462062096250050916e-02
5.068271402848018026e-01 7.535303636770793734e-01 4.643462421677982399e-02 2.468654740630359806e-02
5.085653305250328327e-01 7.200830949468498554e-01 4.397188381328694801e-02 2.476659019278639601e-02
5.102084116731877561e-01 8.133279666924344564e-01 4.762084968058061946e-02 2.484226736634541008e-02
5.119370632212248973e-01 8.442948319175318517e-01 8.433341434988690655e-02 2.492188789735499954e-02
5.130009467679821356e-01 8.322593135786044982e-01 6.143981383794337031e-02 2.497091692031034108e-02
5.144347867171973343e-01 6.501133958833996696e-01 5.612065776465954142e-02 2.503697597677459127e-02
5.159994085916168594e-01 8.023696356424679932e-01 7.823189297113225527e-02 2.510907463459555178e-02
nan nan nan nan
5.183268257517964495e-01 7.394537590377802116e-01 6.364308200842531960e-02 2.521635027144119093e-02
5.205551859617540966e-01 8.962666418011464575e-01 1.318130791770628363e-01 2.531908508001476377e-02
5.212177826228810984e-01 6.760850616843823158e-01 1.154602333229796940e-01 2.534963760439506650e-02
5.240458466434541052e-01 9.488524594384132316e-01 1.673367656464283815e-01 2.548006302678249360e-02
