# sample_name: ludox_TM50
# config_id: config_9
# transmission: 0.606994
# source_nexus_file: sans-llb2026n000989.nxs
# q I I_error q_error
1.182532244192137198e-02 1.322072003695691755e+01 4.647794947140167499e-01 5.695884507140600364e-03
1.215335274439132904e-02 1.385793823682073089e+01 4.988402780922315816e-01 5.697433357362782606e-03
1.251484396103368438e-02 1.386990451478033393e+01 4.470286259846769084e-01 5.699188512674168740e-03
1.285567338366407075e-02 1.400734478255773929e+01 4.250596324542734727e-01 5.700890442401185254e-03
1.321495435574599267e-02 1.414964765812734449e+01 4.528042975467025388e-01 5.702732378844548901e-03
1.354680958756255237e-02 1.535373784854098567e+01 4.825942059453989241e-01 5.704479355413946684e-03
1.389117566214679612e-02 1.583513877726488772e+01 4.925007830390907282e-01 5.706337131944740418e-03
1.423900655475601219e-02 1.736190527947034923e+01 5.112828124351564973e-01 5.708260263032398536e-03
1.458306571020596097e-02 1.776326548317351950e+01 5.361938844430108597e-01 5.710208558988320512e-03
1.492217454750798498e-02 1.722398305613547365e+01 4.747850854125850728e-01 5.712173474756642930e-03
1.524943635752700269e-02 1.999598238552897200e+01 5.642473748805593159e-01 5.714111997088647775e-03
1.560079463388623633e-02 2.002616823671225887e+01 5.279600896309001312e-01 5.716239602750976430e-03
1.593588812229359067e-02 2.185758756401850178e+01 6.039519387838233611e-01 5.718312726130748980e-03
1.629632523940135330e-02 2.163711344314410567e+01 5.481727825892889205e-01 5.720591548283225809e-03
1.663866206924457039e-02 2.521769487929184805e+01 6.694074249650028285e-01 5.722801810041378175e-03
1.697790145039942619e-02 2.671778581223872706e+01 7.448678655608520494e-01 5.725036595798488857e-03
1.731304560631597225e-02 2.781433261906467536e+01 7.193783881764652666e-01 5.727287954035346559e-03
1.764388672744836989e-02 3.222767155155331409e+01 8.778197233164524160e-01 5.729552532362972017e-03
1.800909900456141785e-02 3.346761096685889214e+01 8.633804593458769272e-01 5.732101183544995905e-03
1.834484651319895007e-02 3.825199267069427833e+01 9.936613855926327288e-01 5.734489042163046224e-03
1.869226604744424897e-02 3.918123502859168639e+01 9.844732228770293192e-01 5.737005334812330520e-03
1.902234044690943177e-02 4.467460783020655413e+01 1.072851100554512715e+00 5.739438796230200181e-03
1.936306609355268465e-02 4.772216932345995133e+01 1.222192946338933162e+00 5.741994620000809638e-03
1.971442078217230248e-02 4.992235367046134797e+01 1.119249025098031147e+00 5.744676171081957404e-03
2.005013577292987306e-02 5.201963757905748054e+01 1.240748431125452855e+00 5.747282282416422104e-03
2.039499083420220557e-02 5.712393884394857224e+01 1.335768843306549547e+00 5.750003607262815612e-03
2.072484678089401081e-02 5.857554215946624510e+01 1.403784810720912546e+00 5.752648675515299910e-03
2.106998800192130122e-02 5.967762806435173673e+01 1.357231485711248631e+00 5.755460910324946937e-03
2.141269472610385360e-02 6.420513268287432140e+01 1.505911218639155225e+00 5.758297406174102927e-03
2.175750280767495964e-02 6.053062199995319048e+01 1.371972768211905391e+00 5.761196670151660405e-03
2.210136542799986947e-02 5.977336616889436982e+01 1.263677279328307757e+00 5.764132179160092948e-03
2.244608324368108435e-02 5.633575828818850084e+01 1.252900055721989370e+00 5.767119617076653035e-03
2.278299527415597603e-02 5.355013686319305322e+01 1.103864573733775112e+00 5.770082561587635932e-03
2.311706690968011804e-02 5.141752951793283444e+01 1.121445101786540555e+00 5.773062565351906594e-03
2.346464996499710715e-02 4.924431434183772893e+01 1.050724781842169220e+00 5.776207547870180863e-03
2.380063336551837411e-02 4.507130963623887254e+01 9.340803565303051892e-01 5.779290748751264410e-03
2.416165167218880735e-02 4.160806440272557438e+01 8.907342016516303085e-01 5.782650346571480138e-03
2.450509012649479054e-02 3.760982602929598073e+01 8.149293505197756637e-01 5.785891648062036798e-03
2.484740414511727585e-02 3.160286636910051783e+01 6.871721078727867082e-01 5.789165715348315935e-03
2.519276232837720786e-02 2.900422595103097478e+01 5.955947197305802021e-01 5.792513520857930573e-03
2.552956860659330238e-02 2.387173321458437059e+01 5.052992126421790298e-01 5.795820735584390412e-03
2.588056415158856288e-02 2.335306126185280817e+01 5.074494995881392301e-01 5.799311816969723345e-03
2.621767379656387079e-02 1.798512917896575303e+01 3.828453830378910627e-01 5.802707671427064819e-03
2.656369194389692975e-02 1.706274726817934706e+01 3.704452868973899804e-01 5.806236925072661911e-03
2.690454262514976533e-02 1.355478440037266985e+01 2.698865943348746077e-01 5.809756744106848309e-03
2.724438286080049440e-02 1.221904153712927155e+01 2.659733421525238284e-01 5.813308577609505902e-03
2.758633686423331982e-02 1.061276205063447797e+01 2.133350353748315054e-01 5.816925482174226461e-03
2.793680586648332118e-02 8.934680967067496482e+00 1.927874472359389080e-01 5.820676520210145248e-03
2.827750323136669908e-02 8.349452339658757438e+00 1.755218554586411295e-01 5.824366105787086648e-03
2.860924777242198139e-02 6.621571434715806781e+00 1.388702603800227864e-01 5.827999202674358573e-03
2.895396874327657924e-02 6.267159691719824899e+00 1.311730467505006215e-01 5.831817393334133050e-03
2.929572107152565372e-02 5.309026594006671651e+00 1.114049170585413584e-01 5.835644877407482681e-03
2.965470594912343258e-02 4.892053539375577742e+00 1.042177342272388313e-01 5.839711260304802053e-03
2.999227129036414682e-02 4.466559366439585510e+00 1.000238630320266220e-01 5.843577410562204866e-03
3.033529100418546828e-02 3.865181891927402802e+00 8.525877737329459749e-02 5.847548393811917260e-03
3.067477907519051625e-02 3.562194436296102662e+00 7.585558261265129554e-02 5.851520064359444669e-03
3.100101111166422146e-02 3.176062548319897427e+00 6.919147148496089528e-02 5.855375751202860669e-03
3.135429517516316600e-02 3.032505798109603301e+00 6.469100917335920964e-02 5.859594496635318894e-03
3.169954849922622386e-02 2.922656927608862976e+00 6.408232664152122005e-02 5.863760247123961031e-03
3.205274655844479043e-02 2.494502743913447951e+00 5.499313285705301896e-02 5.868065852112447009e-03
3.239089912079119032e-02 2.434302945088835823e+00 5.215674943285920212e-02 5.872230009798445026e-03
3.272992611039551858e-02 2.399767448992311536e+00 5.503547717122853761e-02 5.876445812107422215e-03
3.306767150446789788e-02 2.165916844689012244e+00 4.649313254568621795e-02 5.880686182419644047e-03
3.341476445390614836e-02 2.151308584624627596e+00 4.841014934016518029e-02 5.885086333751855456e-03
3.375834766493715500e-02 2.112073869660397563e+00 4.733652064491294248e-02 5.889483179656197949e-03
3.408663861091029007e-02 2.116511157667241516e+00 4.659571111128062854e-02 5.893723688562249770e-03
3.442932128627859689e-02 2.117174002985408698e+00 4.735940385960587390e-02 5.898190648288306921e-03
3.477531363121367375e-02 2.057214208944878830e+00 4.389592597230584925e-02 5.902742581069275914e-03
3.512634297353454255e-02 2.111663607691920408e+00 4.827141608567021153e-02 5.907403372706402506e-03
3.545489840515694130e-02 2.094664623177357132e+00 4.451407751180021244e-02 5.911805243592075342e-03
3.579787441457635971e-02 2.090374520273112324e+00 4.593129793687197870e-02 5.916440150266865164e-03
3.613736521488934011e-02 2.081993943498547051e+00 4.267885381102260595e-02 5.921068384701342648e-03
3.647677714317839465e-02 2.139321572359432100e+00 4.443043129814893549e-02 5.925735509878173220e-03
3.683357558616569966e-02 2.195290656246868810e+00 4.579067102044377668e-02 5.930684729696288938e-03
3.717055116807221893e-02 2.323940939142762563e+00 4.802954620143349423e-02 5.935399445103618950e-03
3.752793288024812435e-02 2.267885641929229035e+00 4.619777343941964404e-02 5.940442221851096292e-03
3.786182557456500841e-02 2.161085164070396303e+00 4.332681324079911550e-02 5.945193295846480652e-03
3.819841355905904262e-02 2.296118190060977504e+00 4.811787232698737371e-02 5.950021593686466957e-03
3.854425087876067052e-02 2.411710531425197424e+00 4.727458061260531030e-02 5.955023024401510587e-03
3.888175183538192942e-02 2.361199050581505254e+00 4.793466967018324837e-02 5.959943094518051036e-03
3.923061616961145970e-02 2.351006364383500635e+00 4.494343118348524679e-02 5.965069637817275484e-03
3.957012232866866097e-02 2.355624272689259335e+00 4.703380235202432591e-02 5.970098108001048280e-03
3.991551559963325835e-02 2.358476025483797756e+00 4.668983398638455740e-02 5.975254054360031389e-03
4.025949127771703134e-02 2.418478085204480710e+00 4.622726193847614268e-02 5.980429021191793759e-03
4.061151137024433810e-02 2.518113073003959812e+00 5.297468109248421736e-02 5.985766172494253259e-03
4.095548581312909858e-02 2.413676622041327047e+00 4.911354291359220497e-02 5.991021426279683447e-03
4.129691225207333255e-02 2.393189074381370407e+00 4.884974162807673853e-02 5.996277267788535648e-03
4.163441303300634971e-02 2.482274109042422516e+00 5.213632754548250953e-02 6.001510632376133927e-03
4.196727115860544866e-02 2.390696648573994221e+00 4.840332950216655328e-02 6.006709576902618392e-03
4.231401218554189936e-02 2.276175011375914714e+00 4.795653483209422890e-02 6.012164321134390310e-03
4.265345801486438576e-02 2.292279991494421854e+00 5.056577929989675840e-02 6.017542781505331659e-03
4.300581785022517672e-02 2.231592290284928115e+00 4.535755636959106635e-02 6.023166543288967570e-03
4.334482983687347468e-02 2.096981257473474525e+00 4.323296266786416653e-02 6.028615737618138633e-03
4.368846435070003476e-02 2.082397261984129333e+00 4.348757182397105375e-02 6.034177860162067385e-03
4.402640692584645216e-02 2.045211455808310319e+00 4.244410449724923123e-02 6.039685709978400222e-03
4.436993503761405000e-02 1.896831391047094639e+00 3.975112565698017686e-02 6.045322939847119076e-03
4.471663717201986021e-02 1.905769063319456835e+00 4.023322181685108634e-02 6.051050795609154605e-03
4.505944059498336041e-02 1.820941139351675897e+00 3.905813647290552054e-02 6.056753197437934715e-03
4.541034520310666123e-02 1.785084403886280091e+00 3.829716536235430041e-02 6.062629491321714151e-03
4.574813112826287692e-02 1.711323941312797858e+00 3.839697480012432829e-02 6.068323870522188655e-03
4.609044188209160398e-02 1.617754933301595699e+00 3.496315055867944832e-02 6.074132477826754174e-03
4.643072000810999356e-02 1.522210924098499119e+00 3.315183412333505553e-02 6.079943459131714398e-03
4.677231917026837549e-02 1.399374083857540807e+00 3.270934013382126998e-02 6.085814459283594817e-03
4.710799367039541358e-02 1.404979615924648817e+00 3.148928256842598722e-02 6.091619982439749718e-03
4.744518015236362518e-02 1.291421168862332269e+00 3.038285104899638225e-02 6.097487592281338950e-03
4.778946060636903720e-02 1.273441761481113987e+00 2.880908898927899905e-02 6.103516458208921996e-03
4.813342222894589906e-02 1.270322975602593552e+00 3.034281861026087365e-02 6.109576879288716733e-03
4.848936328858721723e-02 1.278441256989089059e+00 3.822731977780181867e-02 6.115887931020091289e-03
4.882848836459444813e-02 1.207981024657846625e+00 3.372659977111640284e-02 6.121937904244798868e-03
4.916240795986244472e-02 1.013584444849252142e+00 2.807305536705906324e-02 6.127930215028953159e-03
4.949980829275010819e-02 9.625883767714150663e-01 2.817136020070286004e-02 6.134020680901446781e-03
4.983553695507602493e-02 9.504057528807517974e-01 2.514065091230794149e-02 6.140116053496126082e-03
5.018633853718278831e-02 8.956391333889193174e-01 2.662744450177822672e-02 6.146522452213427044e-03
5.052549951724242400e-02 8.573425220408691372e-01 2.487574209545114629e-02 6.152752920545981503e-03
5.087599047132094349e-02 8.040537931671647431e-01 2.350698393590172630e-02 6.159228748028776172e-03
5.121632504762945598e-02 7.825170084841052143e-01 2.296593044920050911e-02 6.165553165931917344e-03
5.155357925904921479e-02 7.849620980336294851e-01 2.494946993758765871e-02 6.171855758016698418e-03
5.189559596928862428e-02 7.058830531153310606e-01 2.351750250398461708e-02 6.178282579784555653e-03
5.224108124098225669e-02 6.339097789387573290e-01 2.230061320043466577e-02 6.184811083172352814e-03
5.258145908830491599e-02 5.959186119933351788e-01 1.907451045929917446e-02 6.191278246386462160e-03
5.292236973337896555e-02 5.928713748520781923e-01 2.199927528904586926e-02 6.197791289183824694e-03
5.326560892593801277e-02 5.572184685080839861e-01 1.950229648435714697e-02 6.204384382042835155e-03
5.361238764243873162e-02 5.792609012982822270e-01 2.500373640446481097e-02 6.211081185304947842e-03
5.395902117760906225e-02 5.137429585576340774e-01 2.119707705182081667e-02 6.217811802576886197e-03
5.430469617015566686e-02 4.869067393751939643e-01 2.107888443952779522e-02 6.224559194079746366e-03
5.464384580856711249e-02 4.693482903457398825e-01 2.117843615220607600e-02 6.231214116330280155e-03
5.498100674485851408e-02 4.916141268166222544e-01 2.559495544170511949e-02 6.237864102740356236e-03
5.532254192493891304e-02 4.628393404341996087e-01 2.314227847197210253e-02 6.244634801249219526e-03
5.568174240781892381e-02 4.325887249405218626e-01 2.021646595555393403e-02 6.251793040229774653e-03
5.602571112834441036e-02 4.431601246457892440e-01 2.196058804685228558e-02 6.258682953331326862e-03
5.636395819522188599e-02 4.713199657824341249e-01 2.835517467942552314e-02 6.265492481989711274e-03
5.669995751951694557e-02 3.856958237299129011e-01 1.994366925823801151e-02 6.272290146024189945e-03
5.703554452772181815e-02 3.842284772647501234e-01 2.323428199611992165e-02 6.279111976259737528e-03
5.738912459244158853e-02 3.929538704977558194e-01 2.405058972845975154e-02 6.286335333619834549e-03
5.772878065229183203e-02 3.959592791235390652e-01 2.237238195315097156e-02 6.293308330282949489e-03
5.807455164816825721e-02 3.946874648535974028e-01 2.138352422131074501e-02 6.300441117394107830e-03
5.841639271441773779e-02 3.547604585744565386e-01 2.126053743294374632e-02 6.307526621771348749e-03
5.874369142780216935e-02 3.485739986671154700e-01 2.216299563580992685e-02 6.314342207019600813e-03
5.909802706091489555e-02 3.487733710623364125e-01 2.104832210095232761e-02 6.321755657287817139e-03
5.944595927832400234e-02 3.803070714979283062e-01 2.656919942508178395e-02 6.329069789887413824e-03
5.978947167415896158e-02 3.275844704971970223e-01 2.269191746917044103e-02 6.336324348669594014e-03
6.012779392018229724e-02 3.508336544547302482e-01 2.538725332601524456e-02 6.343502422526984749e-03
6.046168444526796304e-02 3.641716356689549960e-01 2.408928205208456241e-02 6.350618170483659022e-03
6.081282360102754914e-02 3.395828155190813713e-01 2.554772424661392108e-02 6.358135274160029750e-03
6.115050052136520448e-02 3.584491337685246637e-01 2.720254260417064723e-02 6.365396953429257147e-03
6.148552880054743847e-02 4.246440952818886783e-01 8.302674487331063169e-02 6.372632914017908705e-03
6.183070402695603485e-02 3.683764732392685315e-01 2.825117375586256099e-02 6.380120880469920472e-03
6.218573817030220025e-02 3.106910281913881078e-01 2.585073897748926819e-02 6.387856743930175191e-03
6.251547373269773777e-02 3.656461942050059921e-01 3.053981639429721034e-02 6.395072904815797717e-03
6.283933907416008879e-02 3.946105751581499566e-01 3.519975083936838223e-02 6.402190087999990419e-03
6.320495886223745363e-02 3.279251025070227255e-01 2.571120234249469130e-02 6.410260095059117785e-03
6.357298164833533050e-02 3.647332955338717930e-01 3.339640548500659445e-02 6.418418505515913371e-03
6.390896650241759125e-02 3.290427967753485339e-01 3.282474072366334955e-02 6.425898548012099441e-03
6.421444596590959730e-02 2.704131488725365351e-01 2.672995899123890504e-02 6.432727406144375139e-03
6.455934963675503957e-02 3.073667508186666009e-01 2.770790263926753080e-02 6.440468027645904203e-03
6.492315465658046736e-02 3.140512336998278475e-01 3.225147039948093181e-02 6.448667202589713175e-03
6.527085932012935410e-02 3.010747547841388649e-01 3.240479323242149989e-02 6.456536162302756870e-03
6.561856767405649382e-02 2.891069453436870273e-01 3.131679485542934738e-02 6.464437465966465894e-03
6.593463888811738893e-02 2.971433812607592317e-01 3.367441803064141759e-02 6.471649376942942462e-03
6.628121108108885051e-02 3.884767187231739083e-01 4.710457922657612650e-02 6.479586372961641458e-03
6.666391435299980073e-02 2.847471329236045401e-01 3.694970211744681016e-02 6.488387590584292382e-03
6.694818864447130147e-02 3.862391233333168916e-01 4.319859559591791159e-02 6.494950446121587791e-03
6.733545590060463493e-02 3.635541122445988815e-01 4.198595908158528345e-02 6.503925869611149393e-03
6.770262834207614600e-02 3.024163024624070828e-01 3.884958786364873379e-02 6.512471824701930589e-03
6.799260793366440625e-02 3.906612775884982236e-01 5.462408959777142331e-02 6.519244960686924537e-03
6.836423047949419241e-02 2.651090776479604338e-01 3.608873113950610695e-02 6.527957462475084301e-03
6.864854230123232370e-02 3.705331847026989700e-01 8.438008427871654393e-02 6.534647721697473682e-03
6.899871524329917460e-02 3.047603136393650658e-01 6.013708644547013926e-02 6.542917077925724557e-03
6.942795438494414606e-02 2.888081037414868546e-01 4.423943906630670164e-02 6.553094926265807738e-03
6.972042355372608247e-02 3.277416240914515222e-01 8.460713490712097606e-02 6.560056979763720549e-03
7.002889036658557775e-02 1.653019037720773743e-01 3.548155407403700418e-02 6.567423109989386706e-03
7.044393026006905145e-02 4.799748450662199017e-01 1.035872372546088188e-01 6.577375839530014839e-03
7.073012414442797491e-02 4.904413097030709268e-01 1.383727277727712091e-01 6.584262177159930403e-03
7.111784537017522279e-02 2.676455421054740880e-01 5.774085627164175089e-02 6.593622520645304151e-03
7.139886679611376352e-02 7.615980948942805417e-01 3.597763887426975726e-01 6.600432171165296173e-03
7.166462361936393188e-02 2.903715653456756529e-01 6.803066791629032439e-02 6.606890294313150051e-03
7.221288810664668045e-02 1.415679128618160254e-01 4.958199230437520394e-02 6.620269176396356529e-03
nan nan nan nan
7.276260423939742705e-02 2.700979830350862532e-01 9.944779065962225384e-02 6.633758463671618477e-03
7.331373828285783767e-02 7.230312492175759720e-02 5.852417390563605798e-02 6.647357452768240874e-03
