# sample_name: ludox_TM50
# config_id: config_10
# transmission: 0.579519
# source_nexus_file: sans-llb2026n001005.nxs
# q I I_error q_error
6.361249548189847058e-02 6.332213744601475902e+00 1.961929796581428076e-01 1.076819898395493628e-02
6.485779548879562484e-02 6.295333412835771192e+00 1.931243771452456903e-01 1.078484662513854407e-02
6.627498163350599436e-02 5.794599079553809595e+00 1.492254517801201164e-01 1.080414974386613089e-02
6.746974023664904785e-02 5.405776130432017546e+00 1.568026421299803241e-01 1.082072146159633770e-02
6.894368178005617909e-02 5.409874264829081625e+00 1.480455146536546474e-01 1.084153361962206068e-02
7.006849995168301648e-02 4.887958543388345234e+00 1.341020298147687084e-01 1.085770458780392980e-02
7.140918376722477090e-02 4.596603959307782539e+00 1.333502679096062182e-01 1.087726917094279828e-02
7.261754174031447018e-02 4.561069252206334745e+00 1.253799982361553655e-01 1.089519916773288959e-02
7.379325881286100119e-02 4.118895895812505259e+00 1.184277141353615448e-01 1.091290468748764425e-02
7.529217921429702531e-02 4.002689401483018550e+00 1.035622713200956557e-01 1.093584041499998452e-02
7.632415073237461267e-02 3.604574629140055553e+00 1.021068374366804893e-01 1.095187017986901622e-02
7.767540522057862773e-02 3.530620753453597160e+00 1.041663709107819163e-01 1.097315447624739281e-02
7.885938216587037863e-02 3.329883737155685974e+00 8.474838539162034279e-02 1.099207815814221348e-02
8.021697912066746983e-02 2.943349283940774885e+00 7.710183880308682514e-02 1.101408385931152908e-02
8.161235058131673104e-02 3.056817641248884776e+00 8.673241705850968930e-02 1.103704711647464191e-02
8.269528307296802883e-02 2.790856523895382413e+00 7.318240661141495185e-02 1.105511528442055559e-02
8.421586522743748637e-02 2.582078222216583452e+00 6.732255552787234920e-02 1.108082992409181212e-02
8.530056449790657247e-02 2.605049599052210230e+00 6.842537840052675957e-02 1.109941982105737239e-02
8.661101313308382232e-02 2.267830306286493069e+00 5.951668583551041752e-02 1.112215663201554169e-02
8.791076200084668724e-02 2.329272286372405354e+00 5.899104330503854299e-02 1.114500540529608091e-02
8.906762788650368634e-02 2.291474482771381549e+00 5.932617491955077815e-02 1.116558459746720688e-02
9.044621883490527869e-02 2.198847981222598058e+00 6.176066219376558086e-02 1.119041409874199644e-02
9.152778588453026887e-02 2.045161559212002711e+00 4.923001233533953747e-02 1.121011372275850654e-02
9.292719327367925108e-02 2.055099184626016484e+00 5.438629707400267910e-02 1.123590414085030333e-02
9.419367864781065525e-02 1.991672312213366158e+00 4.976464450570730613e-02 1.125952669773306637e-02
9.549334452371775750e-02 1.907897579947326339e+00 4.797622361363645255e-02 1.128405336508912782e-02
9.691537509061480538e-02 1.850414697257090513e+00 4.907753685617241568e-02 1.131121230313113062e-02
9.801608371743542047e-02 1.751469185027721531e+00 4.097368045942523240e-02 1.133246313633109320e-02
9.943505975192225288e-02 1.692997209753951404e+00 4.781579426876433891e-02 1.136015089614241143e-02
1.005853025289989155e-01 1.695488251535844926e+00 3.944984871570927920e-02 1.138284053821461000e-02
1.019211100994136671e-01 1.659528426684446556e+00 4.363900628115045810e-02 1.140945864290692294e-02
1.031811763588775244e-01 1.575347596435506592e+00 4.202350997418387302e-02 1.143483050957187080e-02
1.043035957848583578e-01 1.597915986470038074e+00 4.039421402637792535e-02 1.145764252456442193e-02
1.055775302917943970e-01 1.547087919541091816e+00 4.368073335178225547e-02 1.148378406873368750e-02
1.068145621723687322e-01 1.471806181454597739e+00 3.371497894841508219e-02 1.150940399068835218e-02
1.082034024952725770e-01 1.406846069592531778e+00 3.603656453395385345e-02 1.153846479134661325e-02
1.095063558794970859e-01 1.415725247481629534e+00 3.487788730638704399e-02 1.156599788158709646e-02
1.107779155340056360e-01 1.351642422353110939e+00 3.216082906634479960e-02 1.159312301879766513e-02
1.120648560761446644e-01 1.346429906158706835e+00 3.991661063865362818e-02 1.162082740999629583e-02
1.132702596220299673e-01 1.307601343203482092e+00 2.903849100858209298e-02 1.164700947194374607e-02
1.146276299983461366e-01 1.280471733064953765e+00 3.512048587170413239e-02 1.167675651204349088e-02
1.158961025995191296e-01 1.264482046419618255e+00 2.952001454970927183e-02 1.170480132569576108e-02
1.171492221235975600e-01 1.218388975150567877e+00 3.156992188489143175e-02 1.173274669218465384e-02
1.183401298953042774e-01 1.260967569214990203e+00 3.502356871125370669e-02 1.175952162917430488e-02
1.195659606623101778e-01 1.179937180415099096e+00 2.660529584396839273e-02 1.178729381880603763e-02
1.207893235859482800e-01 1.186747111952777045e+00 3.410358197177659062e-02 1.181523014892465161e-02
1.221339590016942145e-01 1.196935098373411943e+00 2.721803592485126308e-02 1.184619097747378544e-02
1.234742120827972967e-01 1.141691655875252565e+00 2.790705246405640952e-02 1.187731218458158537e-02
1.247976493995723857e-01 1.173832021040225548e+00 2.937888398879087357e-02 1.190829076579988030e-02
1.260295585983135513e-01 1.073182206814775164e+00 2.538932525338473065e-02 1.193734982551663756e-02
1.273010241760423600e-01 1.107105575020979504e+00 2.967638680756487859e-02 1.196757201194751166e-02
1.286297128264799194e-01 1.159062554176132798e+00 2.689397215659224127e-02 1.199938624953845491e-02
1.298646528049074989e-01 1.061600804777356188e+00 2.985003700508388064e-02 1.202918529812745455e-02
1.311504874721155511e-01 1.090550884908282114e+00 2.585234249571395290e-02 1.206043198327911257e-02
1.324064083441429396e-01 1.070423099845293491e+00 2.665046412067344564e-02 1.209116961903354548e-02
1.335454930521722261e-01 1.060311441746942140e+00 3.023118228142772368e-02 1.211922730173155272e-02
1.348488928703760192e-01 1.037895435435294500e+00 2.281724526766633690e-02 1.215155263637681012e-02
1.360875209069345726e-01 9.771244797136714455e-01 2.556869132489286711e-02 1.218248179199694567e-02
1.374666342123921914e-01 9.849052825826676294e-01 2.237738942916563806e-02 1.221715469396604005e-02
1.386697571615887192e-01 1.018749714598417233e+00 2.547951502261212517e-02 1.224761115635208258e-02
1.399623670803275544e-01 9.626635106894835259e-01 2.448468370887893486e-02 1.228054345685326322e-02
1.412773164023674866e-01 9.685956921287200982e-01 2.180500717423469390e-02 1.231426319359564883e-02
1.425125652029527734e-01 9.766357672506328358e-01 2.641636023324706387e-02 1.234614224703724228e-02
1.438848160387348196e-01 9.583845307178151529e-01 2.097896948286372132e-02 1.238178555418469572e-02
1.451062882377991414e-01 9.571546482953959822e-01 2.497140578942820544e-02 1.241371562819074646e-02
1.463736270313373833e-01 9.324212500166705331e-01 2.216583348269049458e-02 1.244703994731635212e-02
1.475872431110742400e-01 9.020105244712659509e-01 2.136579705929004397e-02 1.247913857013103166e-02
1.488092350765267691e-01 9.324443310066774515e-01 2.294981907452010167e-02 1.251164257598824138e-02
1.501748628149708331e-01 9.212767269755224309e-01 2.075947518920226789e-02 1.254817737966606832e-02
1.513222281798596580e-01 8.583627204549193479e-01 2.223057532684569529e-02 1.257905352720615523e-02
1.527254028972407640e-01 8.808898774190391245e-01 2.041821540246101935e-02 1.261702799198761993e-02
1.539423889312437899e-01 8.923864560788716815e-01 2.120596404594540796e-02 1.265015387087724437e-02
1.551873993795044593e-01 8.412981602481861554e-01 2.117982788816586207e-02 1.268422000232033268e-02
1.565586086333622950e-01 8.537953595765997994e-01 1.877903362186118461e-02 1.272195668794860908e-02
1.578111913680021183e-01 8.500513752272921275e-01 2.177684617249348031e-02 1.275661584664744899e-02
1.591675500938339594e-01 8.655763720587618115e-01 1.937061771983187436e-02 1.279435177060245753e-02
1.603106370551128645e-01 8.804330238508942807e-01 2.371958969942536410e-02 1.282632074644526540e-02
1.616004795481780498e-01 8.669835253636346550e-01 2.075017133185484350e-02 1.286257201518611545e-02
1.628740519531731434e-01 8.598069682209241726e-01 2.000975982159939812e-02 1.289854605458741997e-02
1.640741766182524652e-01 8.496602320238831885e-01 2.056387252327897958e-02 1.293261306813832390e-02
1.654649717525595587e-01 8.349468270407482962e-01 1.886010641799807860e-02 1.297228894302788343e-02
1.665925294719438898e-01 8.319757838797084970e-01 2.031156440025646409e-02 1.300461403544315303e-02
1.679317814342178306e-01 8.113053435869889141e-01 1.875247158929679511e-02 1.304318614152549100e-02
1.691661374349463232e-01 8.329415273996355618e-01 1.885036673289791284e-02 1.307891146638734056e-02
1.704409368391466006e-01 8.365521478181435766e-01 2.053235319315219881e-02 1.311597380167472439e-02
1.718193308545532261e-01 8.056408703044136699e-01 1.739793044407065767e-02 1.315624483375739742e-02
1.730099632949528288e-01 7.955976986018554742e-01 1.989200224391465127e-02 1.319119255979331155e-02
1.744249626479164039e-01 7.892478715542073919e-01 1.739133446303861574e-02 1.323291773480505217e-02
1.755875134539289506e-01 7.995974550654952884e-01 1.965218577437921610e-02 1.326735316510684222e-02
1.768433232429903190e-01 7.969737837017344395e-01 1.870243183640580079e-02 1.330470895678919664e-02
1.781788029433488130e-01 8.261113833500374204e-01 1.829379148743660866e-02 1.334460928727613030e-02
1.794031451629711504e-01 7.952193912308730406e-01 1.937575869182437543e-02 1.338134719967934601e-02
1.807374058734711464e-01 7.677540876637584111e-01 1.782418975600616809e-02 1.342155119657559292e-02
1.818866273539310185e-01 7.757098430864395322e-01 1.922212120223719400e-02 1.345632731368890354e-02
1.831841071551007227e-01 7.971878453347228666e-01 1.984959195072507482e-02 1.349573749936747342e-02
1.843826530677403486e-01 7.901337370518906056e-01 1.879993148937526143e-02 1.353229214262212550e-02
1.856234797713129381e-01 7.966158553970603684e-01 1.934002200613206893e-02 1.357028216789544009e-02
1.870658352330228646e-01 7.847167643257254577e-01 1.737218541720151471e-02 1.361462831007574995e-02
1.882366893096450722e-01 7.858294539987170646e-01 2.018605838229305463e-02 1.365077096793563573e-02
1.896145411858463081e-01 7.908395936796286385e-01 1.786609137649371529e-02 1.369347178622121013e-02
1.908338527274382468e-01 7.700524836250346450e-01 1.884934760871622220e-02 1.373140647068621378e-02
1.921130171626850847e-01 7.740962124683741230e-01 1.877000975733615976e-02 1.377135033411852616e-02
1.934411532318989768e-01 8.110344805905038701e-01 1.988897228529577788e-02 1.381298260114578215e-02
1.946568578494195234e-01 7.994052180915240946e-01 2.001629776381443418e-02 1.385123329890285485e-02
1.960330565374977518e-01 7.745691037964806958e-01 2.012611998713599235e-02 1.389468912421426908e-02
1.971698352310922719e-01 7.987138459801438328e-01 2.288625638283543762e-02 1.393071862376873624e-02
1.984156247616662982e-01 7.666022721710644694e-01 1.925705334240675540e-02 1.397033024566944441e-02
1.997326675554988995e-01 7.598707332496013045e-01 1.842463029771165134e-02 1.401235688140071642e-02
2.009027481478436183e-01 7.664796587387732174e-01 2.212043131157873793e-02 1.404981841153989282e-02
2.022528001569890155e-01 7.379213718746534534e-01 2.005455931509068576e-02 1.409319167714659024e-02
2.034628501062888950e-01 7.366477487780400679e-01 2.142179107699775098e-02 1.413219868370884508e-02
2.047728063280297439e-01 7.287577741681169341e-01 2.112547636548784899e-02 1.417456513174479397e-02
2.060831330764501257e-01 7.119924655873460795e-01 2.148362097782008720e-02 1.421709304886754725e-02
2.073263327698844916e-01 7.647659778000499564e-01 2.174555935576334698e-02 1.425757099236327902e-02
2.087142313491248402e-01 7.573396282296919191e-01 2.304269127089340896e-02 1.430290915566315331e-02
2.099192454369331606e-01 7.566603181467047579e-01 2.418646824532156778e-02 1.434240726820599360e-02
2.112384872196957364e-01 7.339644203889775786e-01 2.257823315113247076e-02 1.438577811878875151e-02
2.125247203076400526e-01 7.426316473032171794e-01 2.662538272669867992e-02 1.442820519765602473e-02
2.137140984058460980e-01 7.705264512858961412e-01 2.486154417555843515e-02 1.446755012796576562e-02
2.151251922778793513e-01 7.686664671753773437e-01 2.555193901118709213e-02 1.451437796429511096e-02
2.162346913256270042e-01 7.220304863374882309e-01 2.809428645238363359e-02 1.455130511930044848e-02
2.175343999358035629e-01 7.748053944133175275e-01 2.552813072587733351e-02 1.459468460404905743e-02
2.187157357214214448e-01 7.291793890135505052e-01 3.181309425164074306e-02 1.463422882443964242e-02
2.199776972906969108e-01 7.496994452893492866e-01 2.500894685261739747e-02 1.467658587694676588e-02
2.213736430330280891e-01 7.533355013879750040e-01 2.825725940198282535e-02 1.472358315849088377e-02
2.225286974407967300e-01 7.402542783732182219e-01 2.715071013486208829e-02 1.476257926008821102e-02
2.239320372450155083e-01 7.720585042599027448e-01 3.209006714955593004e-02 1.481008937342396387e-02
2.251129217398010751e-01 7.223570218676850230e-01 3.223955479691188036e-02 1.485018828177519720e-02
2.263787896303594560e-01 7.893216958382753834e-01 3.019492642994275194e-02 1.489327852169545531e-02
2.277710112217791738e-01 7.255373168516939808e-01 3.074854968816683257e-02 1.494081260884162071e-02
2.288627110886556626e-01 7.424670012731467983e-01 3.050890633622941814e-02 1.497817860233046673e-02
2.303017463217687522e-01 7.413604917175663500e-01 2.933239306529683219e-02 1.502756147000624577e-02
2.314023844939313290e-01 7.184841449430500182e-01 4.333143191858457310e-02 1.506543437154943786e-02
2.327318956323634336e-01 7.315919731012241467e-01 3.045557240918124117e-02 1.511129232255180137e-02
2.342112414047179958e-01 7.096965681725823094e-01 3.660476249881382260e-02 1.516246454909861256e-02
2.352327029239701384e-01 6.747646907625935997e-01 2.963052185682645001e-02 1.519788866482243636e-02
2.367118378529879386e-01 7.401848768961865055e-01 3.361104979524966174e-02 1.524930115128611714e-02
2.377936709460156950e-01 6.764346914922169107e-01 3.784953047309452812e-02 1.528700629590952660e-02
2.390867043850068985e-01 7.548021063935380637e-01 3.417552078200233184e-02 1.533216627178003374e-02
2.405247030368529160e-01 7.197096556955957514e-01 3.767339268426599802e-02 1.538252900240567010e-02
2.415274999387154176e-01 7.471820054095340558e-01 3.811552547426871884e-02 1.541772495667608454e-02
2.430871454108265994e-01 7.081377999719548066e-01 3.543871560406024884e-02 1.547259726868097270e-02
2.441773914580221139e-01 6.995702797216797331e-01 4.442118505065713319e-02 1.551105174659521586e-02
2.455162056966076201e-01 7.375849844742581318e-01 3.484686285520458005e-02 1.555837194193365747e-02
2.469067617961289984e-01 6.877751285882529597e-01 5.162307662370269057e-02 1.560764819314895864e-02
2.478763948674186923e-01 6.866197011800255767e-01 3.438762476454775008e-02 1.564207759029815140e-02
2.495111349906020681e-01 7.405602052332413976e-01 4.153680899031741980e-02 1.570025479942435687e-02
2.504688990499203682e-01 8.219177748044175225e-01 2.159672973971642207e-01 1.573442194766790092e-02
2.518662434889414325e-01 7.288679227248133774e-01 4.286557201129229111e-02 1.578436384361673814e-02
2.531234751019981188e-01 7.670245291927155762e-01 5.958050045848684029e-02 1.582941031239605903e-02
2.542358418224159311e-01 7.804778649145783787e-01 4.792856072998345762e-02 1.586933279324145851e-02
2.558742988369163696e-01 7.286096408791880030e-01 5.272825165592405494e-02 1.592828122726292969e-02
2.566630496471600797e-01 7.149434350083452294e-01 6.129743570818353693e-02 1.595671235678563019e-02
2.582615386364130461e-01 7.197603739720497273e-01 6.053755724375980973e-02 1.601445013263501360e-02
2.595666131851191438e-01 8.092017015979583450e-01 8.583994418909314528e-02 1.606171406542028154e-02
2.604855476145895299e-01 6.189193900272762505e-01 4.399981610649415786e-02 1.609502908209199667e-02
2.623653019505019501e-01 6.058715997035830636e-01 5.029284098351131937e-02 1.616335557318478514e-02
2.628730256583328706e-01 6.179774580043041476e-01 1.110647749278762114e-01 1.618184333526924076e-02
2.644925585160636250e-01 7.822857666859713843e-01 6.491975511568731649e-02 1.624092293167819084e-02
2.663745830615954491e-01 6.837856940913137338e-01 1.128198347643285943e-01 1.630975626437156101e-02
2.666812640575947357e-01 7.929358225404017357e-01 8.356252211695028298e-02 1.632099255291381834e-02
2.686392129993777078e-01 8.346508434496174855e-01 9.309320280129697311e-02 1.639284691677007216e-02
nan nan nan nan
2.707203848242130118e-01 7.263406608171752987e-01 8.029063803566044433e-02 1.646945090847738713e-02
2.726614712165882359e-01 5.458296886330641362e-01 1.767009486163280407e-01 1.654110716835060363e-02
2.729166370681134213e-01 6.544656868394539417e-01 1.053552800472659368e-01 1.655054181953021300e-02
2.749013605273452066e-01 8.204906671664573548e-01 1.420335438877669831e-01 1.662404415394565238e-02
nan nan nan nan
2.770084334725639308e-01 9.322548027057010467e-01 1.860221365016303252e-01 1.670230129118507878e-02
2.791820814121237504e-01 7.874271238778006721e-01 1.748213677694147594e-01 1.678326959961035439e-02
