# sample_name: ludox_SM30
# config_id: config_10
# transmission: 0.553142
# source_nexus_file: sans-llb2026n001004.nxs
# q I I_error q_error
3.558820454740896366e-01 8.246219138573968044e-01 2.207405272161138202e-02 1.781779070206178719e-02
3.570559655324099246e-01 8.181939539714425669e-01 3.494008677143175395e-02 1.787038692199124923e-02
3.585576075412331698e-01 8.450317511152817262e-01 2.164052879313234021e-02 1.793771715222061344e-02
3.602224207541140366e-01 8.442471744573932790e-01 2.479127900850260427e-02 1.801239152117296502e-02
3.616311001792504309e-01 8.791860381016363135e-01 2.844581952789665413e-02 1.807560912972422731e-02
3.632074473374571899e-01 8.169211127977770159e-01 2.261309443806954964e-02 1.814637270511085948e-02
3.645820989290888270e-01 8.141367086774032868e-01 1.486070129539479416e-02 1.820810936157621004e-02
3.660785670465178110e-01 8.256642503204516537e-01 1.987233869382006024e-02 1.827533996872621538e-02
3.677425332501542132e-01 8.227001083490032007e-01 1.926969320714400080e-02 1.835012833943786004e-02
3.692296243727367089e-01 8.322704711782237252e-01 2.357106044338224196e-02 1.841700455805583142e-02
3.704685250607956393e-01 8.048874355313671014e-01 2.000727123500856824e-02 1.847273310779474001e-02
3.722695450835631914e-01 8.202431417869916475e-01 2.132690555488482229e-02 1.855378041369791856e-02
3.735518733112668244e-01 8.119407608705569990e-01 2.529371075635759511e-02 1.861151449735130511e-02
3.750746998039847235e-01 8.428077354423324508e-01 2.091700679485468742e-02 1.868009384625147346e-02
3.764666817134779686e-01 8.216193905903036443e-01 2.624438968277539863e-02 1.874280219343921888e-02
3.780215088067317430e-01 8.101636647378064326e-01 2.080216258356825873e-02 1.881287702867589715e-02
3.797143310740591637e-01 7.908884689135075030e-01 2.409081862407410832e-02 1.888920641632138575e-02
3.810868792444246367e-01 8.412161817707110023e-01 2.311859219934359402e-02 1.895111370757935482e-02
3.827162942215348584e-01 8.337004570987789354e-01 1.809325538231618472e-02 1.902463246591581947e-02
3.838603524116385723e-01 8.406322622776555287e-01 1.707308445736291716e-02 1.907627468592912670e-02
3.854832088241356702e-01 8.306031001031748406e-01 2.046631526444519372e-02 1.914954507120144450e-02
3.868795042200210976e-01 8.297758438107886159e-01 1.808673784658750353e-02 1.921261567425733979e-02
3.885964928346685165e-01 8.016694633529358738e-01 2.071067661925066195e-02 1.929019180504784256e-02
3.898797708608031098e-01 8.365957522999943885e-01 2.406955319677793123e-02 1.934820055381815396e-02
3.914130406423490527e-01 8.095252484476627153e-01 1.848646427155439115e-02 1.941752325523234471e-02
3.929759022838237859e-01 8.156438242881155487e-01 2.230566673007009643e-02 1.948820873742475659e-02
3.941973783882048443e-01 8.251257776352084461e-01 2.691253640912018297e-02 1.954347334366959496e-02
3.957262785017178208e-01 8.227381600068103262e-01 2.000043260681043725e-02 1.961266820506047878e-02
3.976007316068444486e-01 8.556173066567771546e-01 2.314313567369042507e-02 1.969752557218349895e-02
3.988564627172678234e-01 8.171493346174875105e-01 2.271784018672764333e-02 1.975440727239423377e-02
4.004856548496728563e-01 7.862589633663050748e-01 2.475669886039530074e-02 1.982820921223952398e-02
4.017634899494152423e-01 8.455349818510802251e-01 1.600160023676004337e-02 1.988611944626872408e-02
4.032919378945942768e-01 8.167650246335562692e-01 1.672452431534780445e-02 1.995540572772622201e-02
4.049142810714513874e-01 8.181092387379481634e-01 2.124617320192774203e-02 2.002897015936160735e-02
4.061718663880693470e-01 8.272612314210435747e-01 2.077393496477976734e-02 2.008601565770946201e-02
4.077371541849650338e-01 8.033770162778998136e-01 2.098478735768091047e-02 2.015703902608522932e-02
4.091451759563710100e-01 8.541805668715389821e-01 2.021892378075163671e-02 2.022094085384087969e-02
4.106797079706066556e-01 8.503519032923024801e-01 2.408448086606694918e-02 2.029060420759295005e-02
4.119761657405082156e-01 8.147728021126250386e-01 2.385760173422205380e-02 2.034947731262742518e-02
4.138063761589337308e-01 8.246028753870667805e-01 1.945107207890854270e-02 2.043261929220804504e-02
4.151714591866381698e-01 7.949050364205976216e-01 2.574675189277071327e-02 2.049464420356565328e-02
4.164242213483412836e-01 8.279964538605695257e-01 2.389386253333208865e-02 2.055158356779154122e-02
4.182528763074331302e-01 8.213828272263620223e-01 2.432273251228215388e-02 2.063472537218015088e-02
4.197405587025856977e-01 7.949591308417419677e-01 1.812681893710740150e-02 2.070237944610609296e-02
4.208235746085882134e-01 8.456582837665450603e-01 1.686137557503376849e-02 2.075164635734106505e-02
4.224185837428832690e-01 8.168950485250134896e-01 1.963192729988008298e-02 2.082422395435913967e-02
4.238610938088008262e-01 8.246136380036435121e-01 2.402517527150642429e-02 2.088987349997108514e-02
4.253619927103650666e-01 8.262361226485708254e-01 1.884181600352477157e-02 2.095820348991894386e-02
4.268570598998920884e-01 8.147977029144879424e-01 2.251110009214576935e-02 2.102628472923431455e-02
4.281922080797896379e-01 8.027299757321152418e-01 2.129412182470521303e-02 2.108709968769991935e-02
4.299002169933882067e-01 8.021300836680775870e-01 2.980067234893564801e-02 2.116491819392683771e-02
4.313349013464533033e-01 7.936181959230264038e-01 2.066760247849661059e-02 2.123029965078737993e-02
4.329856508885125410e-01 8.504756249323875972e-01 2.349649706640875857e-02 2.130554660531903607e-02
4.343276365404147299e-01 8.057392440099840902e-01 2.860755847185825207e-02 2.136673229523533210e-02
4.358708436878789283e-01 8.451222514098223337e-01 2.026243047967493660e-02 2.143712482062655467e-02
4.374554158560507444e-01 8.361772661481766677e-01 2.298903036963463251e-02 2.150941172728423195e-02
4.386298771400387597e-01 8.333115947141498392e-01 1.785351825540813092e-02 2.156300119283212011e-02
4.402304937801015949e-01 8.275740543760236045e-01 2.151736806433399846e-02 2.163605508210504277e-02
4.415225084767271935e-01 8.367226502352945738e-01 1.776221176437317237e-02 2.169503672565369426e-02
4.432651818598983273e-01 7.951359190980316072e-01 2.086886047144134379e-02 2.177460846949037798e-02
4.446366269486922151e-01 8.957643186997956697e-01 9.244706649489854711e-02 2.183724733290471134e-02
4.461750869029280087e-01 8.189766283121595603e-01 1.916921080681195308e-02 2.190753486141825204e-02
4.476657444887808812e-01 8.078118343720367411e-01 2.051387399329042752e-02 2.197564977023857072e-02
4.491021776265499699e-01 8.433004446062012383e-01 3.243436206581641612e-02 2.204129974118820487e-02
4.504492318128713868e-01 8.143028778540281065e-01 2.283314005615649442e-02 2.210287767281570934e-02
4.521599140469597655e-01 8.183482062140099433e-01 2.186871427050069219e-02 2.218110088458278076e-02
4.536410518073908937e-01 8.375753636531063639e-01 3.010393542237935899e-02 2.224884487351049336e-02
4.551254188833430692e-01 7.951093791032682878e-01 2.775565132708453578e-02 2.231674849037986602e-02
4.565174070243381288e-01 8.042438757290580886e-01 1.505640572431325014e-02 2.238044245021381801e-02
4.579455216875695234e-01 8.337734697403725859e-01 1.975166659221003554e-02 2.244579834992652817e-02
4.594578866482809110e-01 8.181040089644943114e-01 2.382353848678619990e-02 2.251502800813193206e-02
4.611539622663550220e-01 8.497519847347759780e-01 2.224509772622293435e-02 2.259268612363665024e-02
4.627592175927895957e-01 8.160529002954646227e-01 2.162701141379995765e-02 2.266619638672527984e-02
4.639383949379040084e-01 8.649147983266115558e-01 2.333523325053079439e-02 2.272021555029258774e-02
4.654352629012837306e-01 8.712922563757866667e-01 3.002487822965007463e-02 2.278878548380780175e-02
4.671873076042512007e-01 8.043206489144069105e-01 2.476076558048183676e-02 2.286907007180546958e-02
4.684185724010402896e-01 7.931915182547997212e-01 1.809268826466316205e-02 2.292550961410270635e-02
4.701688648050713626e-01 7.433790332670212608e-01 2.170517997408273614e-02 2.300574314935685885e-02
4.716100743628448555e-01 8.214230261641902731e-01 3.281357507247700117e-02 2.307183149398878835e-02
4.730474128655108301e-01 8.212859505325992293e-01 1.814385096184312901e-02 2.313775017629308289e-02
4.742915548156158012e-01 8.518676772023202615e-01 1.704167081373410275e-02 2.319481576664381497e-02
4.758394189948398911e-01 8.245588944410630061e-01 1.907641958787809067e-02 2.326582696201185546e-02
4.772675597019832572e-01 8.593967621074363183e-01 2.319780838193554948e-02 2.333135773114203976e-02
4.788642679249114908e-01 8.230521223077117421e-01 1.988396879167152881e-02 2.340464270187711873e-02
4.801991544359517361e-01 8.381885638833168617e-01 2.276590873398651529e-02 2.346591741342971341e-02
4.817551626930897668e-01 8.536107397943840658e-01 2.435509326644327496e-02 2.353735786612805997e-02
4.834865462675856929e-01 8.605614790553264282e-01 2.546139337115050846e-02 2.361686494648412155e-02
4.849802377304245349e-01 8.526859732421460114e-01 2.150091957334418144e-02 2.368547010114657736e-02
4.863242314682517664e-01 7.901360482689965270e-01 2.951045470447007796e-02 2.374721213905937184e-02
4.874490427084821609e-01 8.985184453942667293e-01 2.779212694737237532e-02 2.379889492077465890e-02
4.890921420007149911e-01 9.006468824140295704e-01 2.931279682768562003e-02 2.387440083731864199e-02
4.909097315278750928e-01 9.074451547478556979e-01 2.196262512308489595e-02 2.395794137686330094e-02
4.921073400118766705e-01 8.883368127858697338e-01 2.376075602183197119e-02 2.401300124921539048e-02
4.936464271188910069e-01 9.541620096025323905e-01 7.054816002713303058e-02 2.408376503412797479e-02
4.952441375710819327e-01 9.025200695244270932e-01 2.754533634570794851e-02 2.415724210126075217e-02
4.965648363285055655e-01 7.996370013368523377e-01 2.864848152652146526e-02 2.421798298834756252e-02
4.982200115482587899e-01 9.388930827432414583e-01 4.042199609427715723e-02 2.429413047443689661e-02
4.996392195504087974e-01 8.631464314538990212e-01 3.262833671359784138e-02 2.435943016946450976e-02
5.011407815903402563e-01 9.183702447097666921e-01 5.090768965333633544e-02 2.442852573813291545e-02
5.024858062294140781e-01 8.516698293509987749e-01 3.675193542858593704e-02 2.449043180020224128e-02
5.040564987819413645e-01 8.687131179636484735e-01 3.734691230888748797e-02 2.456273987402472769e-02
5.053950398527187193e-01 8.452737461480566150e-01 9.719153454851321705e-02 2.462436098391491621e-02
5.068271402848018026e-01 9.646150393143391177e-01 5.552995674706112661e-02 2.469029860656262246e-02
5.085653305250328327e-01 8.782847375770496123e-01 5.089893053551728525e-02 2.477035496137354464e-02
5.102084116731877561e-01 9.343629519754200752e-01 5.349143569283273253e-02 2.484604495907225680e-02
5.119370632212248973e-01 9.963140157810919106e-01 9.557883416461331050e-02 2.492567897813497552e-02
5.130009467679821356e-01 8.599057123616385967e-01 6.319534954468572496e-02 2.497471630462651943e-02
5.144347867171973343e-01 8.789678674192481500e-01 6.920265622384784432e-02 2.504078654621165467e-02
5.159994085916168594e-01 9.354256476011311161e-01 8.837641778468811882e-02 2.511289740837810425e-02
nan nan nan nan
5.183268257517964495e-01 9.011246365719568496e-01 7.387627575482889897e-02 2.522019119757108047e-02
5.205551859617540966e-01 1.136695430310400434e+00 1.579658588257298046e-01 2.532294338291520702e-02
5.212177826228810984e-01 9.086855869898428084e-01 1.419084884778716860e-01 2.535350107366191735e-02
5.240458466434541052e-01 8.394209365972674641e-01 1.560259711519267900e-01 2.548394854382802013e-02
