# sample_name: ludox_SM30
# config_id: config_9
# transmission: 0.552543
# source_nexus_file: sans-llb2026n000988.nxs
# q I I_error q_error
1.082037170125759451e-01 9.902216933455776360e-02 5.687968788114498853e-03 5.671018772460757577e-03
1.087858812698981048e-01 9.561768082384868028e-02 5.539586909471207535e-03 5.695938497982428080e-03
1.093054150031919358e-01 1.118867406415030991e-01 7.338148413328275319e-03 5.718197403895689847e-03
1.098359956383504754e-01 9.751268376288207973e-02 3.769634244121623529e-03 5.740944108635886306e-03
1.104578212287744832e-01 8.571245212694419968e-02 3.803575070293242592e-03 5.767633612767706676e-03
1.110099413321882500e-01 1.076254780686934504e-01 6.034750041797856158e-03 5.791354296238311952e-03
1.114891067083943477e-01 9.251078409290432181e-02 4.823292010776499342e-03 5.811954592099174630e-03
1.119995559631239701e-01 9.112272117494725487e-02 5.496162843781939901e-03 5.833917192810481218e-03
1.125012648129413428e-01 9.769936147951967242e-02 4.999119090482743478e-03 5.855522734257592385e-03
1.131156590543973550e-01 8.914523746455826902e-02 5.141786033448548371e-03 5.882002730773826758e-03
1.136264980203819802e-01 9.506414684131714310e-02 6.114232958790244941e-03 5.904039548882775851e-03
1.141456368734538318e-01 9.170441473257116838e-02 4.742614022359951595e-03 5.926449803941924617e-03
1.146948606885150601e-01 8.219096832427769117e-02 6.244620389496023313e-03 5.950175767272684879e-03
1.152309024792914083e-01 9.496702580649861447e-02 5.199627617507670066e-03 5.973352935029285250e-03
1.158358767694026709e-01 8.798321827791551197e-02 4.866066933234416449e-03 5.999531252117922681e-03
1.162700905935354079e-01 9.775028115893023839e-02 3.923443318810619813e-03 6.018337180021992444e-03
1.168708155951374006e-01 9.327360827728092829e-02 4.488657181495047353e-03 6.044368702203706256e-03
1.173658212038155568e-01 9.385218522967116173e-02 5.325920877325085456e-03 6.065834542470096603e-03
1.178349363867930433e-01 9.116670268485077555e-02 5.041158063605448610e-03 6.086194589648447756e-03
1.183521096803737127e-01 8.175974843185344898e-02 4.821420726414351286e-03 6.108653678615315330e-03
1.189587968979899796e-01 9.391990035281225224e-02 4.757572523738536757e-03 6.135019542927792370e-03
1.195087566609991658e-01 8.836972744343445096e-02 5.399376154474455798e-03 6.158940271483348723e-03
1.199117382608967802e-01 8.776815071703680804e-02 5.275148138447292162e-03 6.176474058814032143e-03
1.205553885816248172e-01 7.802884640486289214e-02 4.650496267885498129e-03 6.204505088942467890e-03
1.209716466177225974e-01 8.642099612351394899e-02 5.839288976221671847e-03 6.222641181794634144e-03
1.216321568317179636e-01 8.222402909751988509e-02 4.358846022345959706e-03 6.251448003774803114e-03
1.222362727506083324e-01 8.660712805494333311e-02 4.320531008078882899e-03 6.277812512215850266e-03
1.226808800067786531e-01 9.031334174601321485e-02 4.030316088594758199e-03 6.297229623203713135e-03
1.232209234770028777e-01 8.920289583165917635e-02 4.485263873648222092e-03 6.320827729529535088e-03
1.237388780081652290e-01 7.885391489433363210e-02 4.313843201059311058e-03 6.343473509354520014e-03
1.242976000223297017e-01 9.154118685456182070e-02 5.254117469972382180e-03 6.367919940269668212e-03
1.247280432600205435e-01 8.019291787401117144e-02 5.094383636881311649e-03 6.386760608370015829e-03
1.252847799033078857e-01 7.746728007490330525e-02 4.312371611854526852e-03 6.411148030277649505e-03
1.259010788780351164e-01 8.510236874083064451e-02 4.975497885562212702e-03 6.438160744898746915e-03
1.263690055104337295e-01 8.145068613070191588e-02 5.448341168009635492e-03 6.458683634474184782e-03
1.269197448526185878e-01 8.123551885137066109e-02 4.544018974761207010e-03 6.482852802851161306e-03
1.274880229821879762e-01 7.967208431201774910e-02 5.085588795430391086e-03 6.507805571371016659e-03
1.280909211171326056e-01 7.582171704530107914e-02 4.790419486804678786e-03 6.534297231669358719e-03
1.285813419417419501e-01 8.457853024806714914e-02 3.759894018491171438e-03 6.555857001120608818e-03
1.290660562587015725e-01 8.442536830756992849e-02 4.443306842332437473e-03 6.577178840620949950e-03
1.295802595549163105e-01 8.233913965684321046e-02 4.371216777235181414e-03 6.599810783085231433e-03
1.301506496052084183e-01 7.349043457091386511e-02 3.965788489716982716e-03 6.624927331545255732e-03
1.307138181858678305e-01 7.943364891311192888e-02 5.114524019577909239e-03 6.649740731858535051e-03
1.311632471390462296e-01 8.367513301387126401e-02 4.677728005295605021e-03 6.669554739634869257e-03
1.317603876361267967e-01 7.093208794919794724e-02 4.690359387091111616e-03 6.695893792012410153e-03
1.322764575337915527e-01 8.442299704259439985e-02 4.396596131567586697e-03 6.718669531813594060e-03
1.328860362037661003e-01 7.944869441172693059e-02 4.727784497692257698e-03 6.745584519124179189e-03
1.333923180371101580e-01 6.526604225542834148e-02 5.836753522573267725e-03 6.767953007511424805e-03
1.338708902526923872e-01 8.352609198966436110e-02 4.845745437919228918e-03 6.789107072592689626e-03
1.344029596743313570e-01 7.214000111267526716e-02 4.763468464241166211e-03 6.812640025062553610e-03
1.349286768206011677e-01 8.692166589682871758e-02 3.749954455917453751e-03 6.835900175641042298e-03
1.354628912572438670e-01 8.169978620936960145e-02 4.557951436300899245e-03 6.859549139629808959e-03
1.360357197592062251e-01 7.343764397097782282e-02 3.742384276894541225e-03 6.884919670402011443e-03
1.364837627868341063e-01 8.585935165740340991e-02 5.815598455549951876e-03 6.904770456979395475e-03
1.370625351768304800e-01 7.932583867198510219e-02 4.230949146401764317e-03 6.930431349386079881e-03
1.376195762726356853e-01 7.697864577762315863e-02 4.809445980383721987e-03 6.955137726116192472e-03
1.381130715385040231e-01 7.840093706272328877e-02 4.986602320679337820e-03 6.977038154927916493e-03
1.386233230791887594e-01 7.793093825862799917e-02 5.083034966576640938e-03 6.999689104263571646e-03
1.391785396523688989e-01 7.694969814360216875e-02 4.841190064283766234e-03 7.024351184068962188e-03
1.396921178391822282e-01 7.981768088721305499e-02 5.141817466675174982e-03 7.047172038366474912e-03
1.402756959892499655e-01 7.752899344671891624e-02 4.883880374041391775e-03 7.073114900858044549e-03
1.408723195150412000e-01 8.455579100806302761e-02 4.646161720390410733e-03 7.099652105213134778e-03
1.413112486656278588e-01 8.128888445844668909e-02 3.856321768058025394e-03 7.119183318848832168e-03
1.418597220020118843e-01 7.890712186982830334e-02 4.535428584163501628e-03 7.143600851883214094e-03
1.424078764602737246e-01 8.589823455614802039e-02 5.230025731111235046e-03 7.168010353967303218e-03
1.429726501816220019e-01 7.913649081227805415e-02 4.896812933269959964e-03 7.193175561095860315e-03
1.435314206608301890e-01 1.058282022117179588e-01 7.667683488525966866e-03 7.218081599875874992e-03
1.439629222760802074e-01 7.502775883713116989e-02 5.278673022414374395e-03 7.237325055716835841e-03
1.444805746506832300e-01 8.910294813362780453e-02 6.888690753764159860e-03 7.260416622033107753e-03
1.450807353198309835e-01 7.987995523469575143e-02 6.292253674997305701e-03 7.287204860623727048e-03
1.455634008657843148e-01 8.858648323759124588e-02 6.441132605786512554e-03 7.308751112771594630e-03
1.461337982837181415e-01 7.315806030087843026e-02 7.240075326916726658e-03 7.334227835402808149e-03
1.467331925783082469e-01 9.807948086254227038e-02 6.946790688335332739e-03 7.361012298024995418e-03
1.472524485608258937e-01 1.028702059342564562e-01 5.425192860977139098e-03 7.384225102060302387e-03
1.477116586309492052e-01 9.970741431362430129e-02 6.679358101302984921e-03 7.404763709167936150e-03
1.482493086994341736e-01 8.765052440479541296e-02 5.710305784109874841e-03 7.428815788413200248e-03
1.487883205581392587e-01 8.581508568576545759e-02 6.761198493575948723e-03 7.452938252523103220e-03
1.493932302791423639e-01 1.083477924143020632e-01 8.171799780681788736e-03 7.480020110351452353e-03
1.498879851832824739e-01 8.528580001672886324e-02 8.413563026611142748e-03 7.502179370039093430e-03
1.504289776870178230e-01 1.061946385360581085e-01 8.946208490608033997e-03 7.526421410738887499e-03
1.509299757951906018e-01 1.212451473003587910e-01 1.127646470273690853e-02 7.548877698098517205e-03
1.514944383171272224e-01 1.022513833760863439e-01 9.881982497310077759e-03 7.574182446723034916e-03
1.519989951464165157e-01 1.188423084231531313e-01 1.457491011999612063e-02 7.596814374182891613e-03
1.525144479667729924e-01 1.208272722717657066e-01 1.589342221815607734e-02 7.619945499485928676e-03
1.531567734605545350e-01 1.004380001249124410e-01 1.076346635259535153e-02 7.648775526618321885e-03
1.535845727830068563e-01 7.584105180641524668e-02 1.180229728467453894e-02 7.667986880508454242e-03
1.540224663459474896e-01 1.306485785699806335e-01 1.969209175439669279e-02 7.687654075281466319e-03
1.546638169964666409e-01 1.015301254827386535e-01 1.119231912322860706e-02 7.716473473956157909e-03
1.550822475403231537e-01 9.100005923406066788e-02 2.093676157924443879e-02 7.735276565353831589e-03
1.557540630314673269e-01 7.822839960005409377e-02 1.798061052663860876e-02 7.765483069051279559e-03
1.561149130212590996e-01 1.057057668899163971e-01 1.136392927809596123e-02 7.781714785613463511e-03
nan nan nan nan
1.571189336542627712e-01 9.808891868384812807e-02 1.190725308298150840e-02 7.826890699142574973e-03
1.578389606133546452e-01 9.532197802896169581e-02 1.356050372743245434e-02 7.859311763220407782e-03
1.584181426039182883e-01 1.131335482353019728e-01 1.600430459869038244e-02 7.885391046117684599e-03
1.591836526533828844e-01 1.510470390753730074e-01 2.940781659880764218e-02 7.919881856302515150e-03
1.594393459220905251e-01 9.605304808133696692e-02 1.683674794566693625e-02 7.931411762922729522e-03
1.597964162223455553e-01 8.247940372966008904e-02 2.137087171899205301e-02 7.947501803517045479e-03
1.605043608859314797e-01 1.065081472416635616e-01 2.017423746460359629e-02 7.979431616865246754e-03
1.610444753025430109e-01 1.120990513677329881e-01 1.834835950003359598e-02 8.003790713784805777e-03
1.613948564447690581e-01 1.480337336506858947e-01 3.480461735929989142e-02 8.019596913351717538e-03
1.622155094256342023e-01 1.452482704477937869e-01 2.460544514863524657e-02 8.056636926222450132e-03
1.625689720575121677e-01 1.508770651737722512e-01 2.532770439875882754e-02 8.072595575068947441e-03
nan nan nan nan
1.635965163802158562e-01 1.870500065981041682e-01 2.947235185939598573e-02 8.119008080117569304e-03
1.640314550702332563e-01 1.596803063044632820e-01 3.494437309495381644e-02 8.138659107728698702e-03
1.648555545913260034e-01 1.574128265167964447e-01 3.000002285796701459e-02 8.175909047784118977e-03
nan nan nan nan
1.661155833587917852e-01 1.736662362678509652e-01 5.358939356267738985e-02 8.232894413600696376e-03
